human_entrez	human_symbol	cor_fib_1	cor_fib_2	mean_cor_fib	cor_esc_1	cor_esc_2	mean_cor_esc	mean_cor_fib_esc
56995	TULP4	-1	0.5	-0.25	-1	-1	-1	-0.625
54554	WDR5B	-1	-1	-1	1	-0.5	0.25	-0.375
647024	C6orf132	1	-1	0	-1	-1	-1	-0.5
343472	BARHL2	-0.5	0.5	0	-0.5	0.5	0	0
51066	SSUH2	-0.866025403784439	0	-0.433012701892219	-0.5	0.5	0	-0.21650635094611
80790	CMIP	-1	-1	-1	-0.5	-0.5	-0.5	-0.75
201456	FBXO15	0	-0.5	-0.25	-1	-1	-1	-0.625
3976	LIF	-0.5	-0.5	-0.5	-1	-1	-1	-0.75
54558	SPATA6	-1	-1	-1	-0.5	-0.5	-0.5	-0.75
27133	KCNH5	0	0	0	0	-0.866025403784439	-0.433012701892219	-0.21650635094611
64219	PJA1	1	1	1	0.5	1	0.75	0.875
83874	TBC1D10A	-0.5	-1	-0.75	-1	-0.5	-0.75	-0.75
54492	NEURL1B	-1	-1	-1	-0.5	1	0.25	-0.375
114780	PKD1L2	0	0	0	-0.5	0.5	0	0
54625	PARP14	-1	-1	-1	0.5	-0.5	0	-0.5
80022	MYO15B	0.866025403784439	0	0.433012701892219	-0.5	-1	-0.75	-0.15849364905389
79364	ZXDC	0.5	-1	-0.25	-1	-1	-1	-0.625
10920	COPS8	1	1	1	0.5	1	0.75	0.875
161291	TMEM30B	0.5	-0.5	0	-1	-0.5	-0.75	-0.375
57570	TRMT5	0.5	-0.5	0	-0.5	-1	-0.75	-0.375
220002	CYB561A3	1	1	1	-0.5	1	0.25	0.625
79154	DHRS11	1	1	1	-1	-1	-1	0
9187	SLC24A1	1	0.5	0.75	0.5	-1	-0.25	0.25
55703	POLR3B	1	1	1	-1	-1	-1	0
131669	UROC1	0.5	0.5	0.5	-0.5	-1	-0.75	-0.125
60401	EDA2R	-0.5	-1	-0.75	1	0.5	0.75	0
439996	IFIT1B	-0.5	-1	-0.75	1	-0.5	0.25	-0.25
51804	SIX4	1	0.5	0.75	0.5	-1	-0.25	0.25
5311	PKD2	-1	-0.5	-0.75	1	0.5	0.75	0
51435	SCARA3	-1	-0.5	-0.75	-1	-1	-1	-0.875
83657	DYNLRB2	0	0	0	-0.866025403784439	0	-0.433012701892219	-0.21650635094611
57513	CASKIN2	-1	-1	-1	0.5	1	0.75	-0.125
23551	RASD2	-0.5	1	0.25	-0.5	-0.5	-0.5	-0.125
26984	SEC22A	-1	-1	-1	-0.5	-0.5	-0.5	-0.75
1730	DIAPH2	-1	-0.5	-0.75	-0.5	-0.5	-0.5	-0.625
80741	LY6G5C	0	0	0	0.5	-0.5	0	0
6643	SNX2	1	0.5	0.75	-0.5	0.5	0	0.375
55075	UACA	-0.5	0.5	0	0.5	-1	-0.25	-0.125
2637	GBX2	0	0	0	-0.5	-0.5	-0.5	-0.25
143888	POGLUT3	1	-0.5	0.25	0.5	-0.5	0	0.125
10085	EDIL3	-0.5	0.5	0	-0.5	-1	-0.75	-0.375
64430	PCNX4	1	0.5	0.75	-1	-0.5	-0.75	0
9587	MAD2L1BP	1	0.5	0.75	-1	-0.5	-0.75	0
10042	HMGXB4	-1	-0.5	-0.75	0.5	1	0.75	0
10052	GJC1	-1	-1	-1	1	-0.5	0.25	-0.375
55893	ZNF395	1	1	1	0.5	1	0.75	0.875
23379	ICE1	0.5	1	0.75	1	0.5	0.75	0.75
345275	HSD17B13	0.5	-1	-0.25	0	1	0.5	0.125
157574	FBXO16	-0.866025403784439	0.866025403784439	0	-1	-0.5	-0.75	-0.375
6336	SCN10A	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
22880	MORC2	-1	-0.5	-0.75	1	0.5	0.75	0
51319	RSRC1	1	1	1	0.5	0.5	0.5	0.75
139324	HDX	-0.5	0.5	0	0.5	-1	-0.25	-0.125
151112	ZSWIM2	0.866025403784439	0	0.433012701892219	0	-1	-0.5	-0.0334936490538903
9372	ZFYVE9	-0.5	-1	-0.75	0.5	-1	-0.25	-0.5
23325	WASHC4	0.5	0.5	0.5	1	0.5	0.75	0.625
9236	CCPG1	-1	-1	-1	-0.5	-1	-0.75	-0.875
10476	ATP5PD	1	0.5	0.75	-1	0.5	-0.25	0.25
27124	INPP5J	1	0.5	0.75	0.5	-0.5	0	0.375
5783	PTPN13	0.5	1	0.75	-0.5	-0.5	-0.5	0.125
23002	DAAM1	-1	-1	-1	-1	-0.5	-0.75	-0.875
11044	TENT4A	-1	-1	-1	0.5	0.5	0.5	-0.25
50487	PLA2G3	0.5	1	0.75	0	-0.866025403784439	-0.433012701892219	0.15849364905389
23086	EXPH5	0.5	-0.5	0	-1	-0.5	-0.75	-0.375
283987	HID1	-0.5	-1	-0.75	0.5	0.5	0.5	-0.125
84102	SLC41A2	1	0.5	0.75	0.5	1	0.75	0.75
4644	MYO5A	-1	-0.5	-0.75	-0.5	-0.5	-0.5	-0.625
170954	PPP1R18	-0.5	-1	-0.75	1	0.5	0.75	0
9786	KIAA0586	-1	-0.5	-0.75	0.5	-0.5	0	-0.375
23041	MON2	0.5	0.5	0.5	1	-0.5	0.25	0.375
79983	POF1B	0	0	0	-0.5	-1	-0.75	-0.375
23318	TUT4	-0.5	0.5	0	1	-0.5	0.25	0.125
50515	CHST11	1	1	1	-0.5	-1	-0.75	0.125
57460	PPM1H	-1	-0.5	-0.75	-1	-1	-1	-0.875
113791	PIK3IP1	-0.5	-1	-0.75	-0.5	-1	-0.75	-0.75
54961	SSH3	1	1	1	-0.5	-1	-0.75	0.125
4552	MTRR	-1	-0.5	-0.75	-0.5	1	0.25	-0.25
10329	RXYLT1	1	1	1	1	0.5	0.75	0.875
23131	GPATCH8	0.5	-1	-0.25	-0.5	-0.5	-0.5	-0.375
203074	PRSS55	0.5	0.5	0.5	-1	-1	-1	-0.25
8581	LY6D	0	0	0	0	0	0	0
79699	ZYG11B	-1	-1	-1	0.5	0.5	0.5	-0.25
25976	TIPARP	-0.5	-0.5	-0.5	0.5	-0.5	0	-0.25
146722	CD300LF	-0.5	-1	-0.75	1	-1	0	-0.375
440590	ZYG11A	0	0	0	0.5	-0.5	0	0
23253	ANKRD12	0.5	0.5	0.5	-1	-1	-1	-0.25
57633	LRRN1	0	0	0	0.5	0.5	0.5	0.25
11314	CD300A	0.5	0.5	0.5	-0.5	0.5	0	0.25
64848	YTHDC2	-0.5	-0.5	-0.5	1	0.5	0.75	0.125
773	CACNA1A	-1	-1	-1	-1	-1	-1	-1
79073	TMEM109	1	1	1	1	1	1	1
85569	GALP	0	0	0	0	0.5	0.25	0.125
55589	BMP2K	-1	-0.5	-0.75	0.5	0.5	0.5	-0.125
3674	ITGA2B	1	0.5	0.75	-1	-1	-1	-0.125
11260	XPOT	0.5	1	0.75	1	1	1	0.875
5089	PBX2	1	1	1	1	1	1	1
6996	TDG	0.5	1	0.75	0.5	1	0.75	0.75
1627	DBN1	-0.5	-0.5	-0.5	0.5	0.5	0.5	0
350383	GPR142	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
10921	RNPS1	0.5	1	0.75	-0.5	1	0.25	0.5
151242	PPP1R1C	-0.5	1	0.25	1	0.5	0.75	0.5
6405	SEMA3F	-1	-0.5	-0.75	0.5	0.5	0.5	-0.125
284069	FAM171A2	-0.5	-0.5	-0.5	0.5	-0.5	0	-0.25
80758	PRR7	-0.5	-0.5	-0.5	0.5	-0.5	0	-0.25
80144	FRAS1	0.5	0.5	0.5	0.5	0.5	0.5	0.5
4760	NEUROD1	0	-0.866025403784439	-0.433012701892219	-1	-1	-1	-0.71650635094611
64446	DNAI2	1	0.5	0.75	0.5	-1	-0.25	0.25
2799	GNS	1	1	1	-1	-1	-1	0
2896	GRN	-0.5	-0.5	-0.5	-1	-1	-1	-0.75
129285	PPP1R21	0.5	0.5	0.5	-0.5	-0.5	-0.5	0
94015	TTYH2	1	1	1	-1	-1	-1	0
56255	TMX4	-1	-0.5	-0.75	0.5	-0.5	0	-0.375
246175	CNOT6L	-1	-0.5	-0.75	1	-0.5	0.25	-0.25
55173	MRPS10	1	1	1	1	1	1	1
575	ADGRB1	-0.866025403784439	0	-0.433012701892219	-1	-1	-1	-0.71650635094611
160851	DGKH	0.5	-1	-0.25	-0.5	-1	-0.75	-0.5
140886	PABPC5	0	0	0	-1	-0.5	-0.75	-0.375
115677	NOSTRIN	-0.5	-0.866025403784439	-0.683012701892219	0	-1	-0.5	-0.59150635094611
83552	MFRP	-0.5	1	0.25	-0.5	-0.5	-0.5	-0.125
55577	NAGK	-1	-1	-1	-1	-0.5	-0.75	-0.875
51548	SIRT6	0.5	0.5	0.5	-1	-0.5	-0.75	-0.125
375449	MAST4	1	0.5	0.75	-1	-0.5	-0.75	0
27328	PCDH11X	0	0	0	0.866025403784439	0	0.433012701892219	0.21650635094611
79089	TMUB2	-0.5	-1	-0.75	-0.5	1	0.25	-0.25
79816	TLE6	1	1	1	-1	-0.5	-0.75	0.125
11183	MAP4K5	-0.5	-0.5	-0.5	0.5	-0.5	0	-0.25
148979	GLIS1	-0.5	-1	-0.75	-1	-0.5	-0.75	-0.75
1847	DUSP5	1	1	1	1	1	1	1
92591	ASB16	-0.866025403784439	0	-0.433012701892219	1	0.5	0.75	0.15849364905389
7089	TLE2	0.5	1	0.75	-1	-0.5	-0.75	0
78995	HROB	-0.5	-0.5	-0.5	-1	-1	-1	-0.75
1828	DSG1	1	-0.5	0.25	1	-1	0	0.125
25806	VAX2	-0.5	-1	-0.75	0.5	1	0.75	0
8708	B3GALT1	0	0.866025403784439	0.433012701892219	-1	-1	-1	-0.28349364905389
2767	GNA11	-1	-0.5	-0.75	-0.5	-0.5	-0.5	-0.625
50489	CD207	-0.5	-1	-0.75	-0.5	1	0.25	-0.25
1733	DIO1	0	0.866025403784439	0.433012701892219	0.866025403784439	0	0.433012701892219	0.433012701892219
63940	GPSM3	1	0.5	0.75	0.5	-0.5	0	0.375
53917	RAB24	-0.5	-1	-0.75	-1	-0.5	-0.75	-0.75
2769	GNA15	1	-0.5	0.25	-0.5	-1	-0.75	-0.25
92579	G6PC3	0.5	0.5	0.5	-1	-0.5	-0.75	-0.125
160857	CCDC122	0.5	-0.5	0	-0.5	-1	-0.75	-0.375
27132	CPNE7	0.5	0.5	0.5	-1	-1	-1	-0.25
23025	UNC13A	-1	-1	-1	-0.5	-0.5	-0.5	-0.75
7549	ZNF2	-0.5	-0.5	-0.5	-1	-0.5	-0.75	-0.625
6655	SOS2	-1	-1	-1	-1	-1	-1	-1
79709	COLGALT1	-0.5	-0.5	-0.5	-1	-1	-1	-0.75
6332	SCN7A	0	0	0	0	0.866025403784439	0.433012701892219	0.21650635094611
23426	GRIP1	0.5	1	0.75	-1	-0.5	-0.75	0
79869	CPSF7	1	1	1	-0.5	0.5	0	0.5
56675	NRIP3	-1	-1	-1	-1	-0.5	-0.75	-0.875
53371	NUP54	1	0.5	0.75	1	1	1	0.875
115861	NXNL1	0.5	-0.5	0	0.5	0.5	0.5	0.25
200424	TET3	-1	-0.5	-0.75	1	0.5	0.75	0
9840	TESPA1	0	0	0	0	0	0	0
2779	GNAT1	1	0.5	0.75	0.5	0.5	0.5	0.625
55323	LARP6	-0.5	-0.5	-0.5	0.5	0.5	0.5	0
419	ART3	0.5	-0.5	0	-0.5	-1	-0.75	-0.375
83483	PLVAP	-0.5	-1	-0.75	1	-1	0	-0.375
79809	TTC21B	1	0.5	0.75	-0.5	-1	-0.75	0
55654	TMEM127	0.5	-1	-0.25	-1	-1	-1	-0.625
26027	ACOT11	-1	-1	-1	-1	-1	-1	-1
126321	MFSD12	-0.5	-1	-0.75	-1	-0.5	-0.75	-0.75
3627	CXCL10	1	-0.5	0.25	0.5	-0.5	0	0.125
56204	FAM214A	-1	-1	-1	-1	-1	-1	-1
57719	ANO8	-1	-1	-1	-1	0.5	-0.25	-0.625
84079	ANKRD27	1	1	1	-1	-0.5	-0.75	0.125
103910	MYL12B	0.5	0.5	0.5	-1	-0.5	-0.75	-0.125
338094	FAM151A	0	-0.866025403784439	-0.433012701892219	-1	-1	-1	-0.71650635094611
126326	GIPC3	0.5	0.5	0.5	1	-0.5	0.25	0.375
390916	NUDT19	1	1	1	1	1	1	1
64981	MRPL34	1	0.5	0.75	1	1	1	0.875
6915	TBXA2R	0.5	1	0.75	0.5	-1	-0.25	0.25
122769	LRR1	-1	-1	-1	0.5	0.5	0.5	-0.25
58509	CACTIN	-1	-1	-1	-0.5	0.5	0	-0.5
6620	SNCB	0	0	0	-1	-0.5	-0.75	-0.375
83548	COG3	1	-0.5	0.25	-1	-1	-1	-0.375
27145	FILIP1	0.5	-1	-0.25	-0.5	-0.5	-0.5	-0.375
23396	PIP5K1C	1	0.5	0.75	-1	-1	-1	-0.125
22837	COBLL1	-1	-0.5	-0.75	0.5	-1	-0.25	-0.5
23397	NCAPH	-1	-1	-1	-1	-1	-1	-1
51092	SIDT2	-1	-0.5	-0.75	-1	-1	-1	-0.875
26108	PYGO1	0.5	0.5	0.5	-0.5	0.5	0	0.25
83878	USHBP1	-1	0.5	-0.25	-0.5	0.5	0	-0.125
161357	MDGA2	0.5	-0.5	0	-0.5	0.5	0	0
220082	CBY2	0	0	0	0	0	0	0
27134	TJP3	-0.866025403784439	1	0.0669872981077806	-1	-0.5	-0.75	-0.34150635094611
54825	CDHR2	0	0	0	-0.5	-0.5	-0.5	-0.25
55001	TTC22	-0.5	0.5	0	-1	-0.5	-0.75	-0.375
1718	DHCR24	-1	0.5	-0.25	1	1	1	0.375
22838	RNF44	-1	-1	-1	0.5	1	0.75	-0.125
6242	RTKN	-1	-0.5	-0.75	-1	-0.5	-0.75	-0.75
1659	DHX8	0.5	1	0.75	0.5	0.5	0.5	0.625
116541	MRPL54	1	1	1	-0.5	-0.5	-0.5	0.25
379	ARL4D	0.5	0.5	0.5	1	0.5	0.75	0.625
11276	SYNRG	-1	-1	-1	-1	-1	-1	-1
113277	TMEM106A	0.5	-0.5	0	-0.5	-1	-0.75	-0.375
23217	ZFR2	-1	-1	-1	-0.5	1	0.25	-0.375
91949	COG7	0.5	0.5	0.5	-1	0.5	-0.25	0.125
1050	CEBPA	1	0.5	0.75	0.5	-0.5	0	0.375
85300	ATCAY	1	1	1	-0.5	1	0.25	0.625
80183	RUBCNL	-0.5	0.5	0	-1	-0.5	-0.75	-0.375
85474	LBX2	0.5	1	0.75	-0.5	1	0.25	0.5
23033	DOP1A	-1	-0.5	-0.75	0.5	-0.5	0	-0.375
1613	DAPK3	0.5	0.5	0.5	-1	-0.5	-0.75	-0.125
25849	PARM1	-1	-1	-1	-1	-1	-1	-1
3274	HRH2	0	0	0	1	1	1	0.5
146183	OTOA	-0.866025403784439	0.866025403784439	0	-0.866025403784439	0	-0.433012701892219	-0.21650635094611
10493	VAT1	-0.5	0.5	0	-1	-1	-1	-0.5
1938	EEF2	1	1	1	1	0.5	0.75	0.875
3356	HTR2A	0.5	-0.5	0	0	0	0	0
3344	FOXN2	-0.5	0.5	0	1	0.5	0.75	0.375
1803	DPP4	0.5	0	0.25	-0.5	-0.5	-0.5	-0.125
10261	IGSF6	0.5	-0.5	0	0.5	0.5	0.5	0.25
146923	RUNDC1	1	0.5	0.75	-0.5	-0.5	-0.5	0.125
51341	ZBTB7A	-1	-1	-1	-1	-1	-1	-1
255324	EPGN	1	-0.5	0.25	0.866025403784439	-1	-0.0669872981077806	0.0915063509461097
11177	BAZ1A	-0.5	-0.5	-0.5	1	-0.5	0.25	-0.125
23310	NCAPD3	-1	-1	-1	1	0.5	0.75	-0.125
5605	MAP2K2	1	1	1	0.5	0.5	0.5	0.75
731	C8A	0.5	-0.5	0	1	-1	0	0
79858	NEK11	-0.5	0.5	0	-0.5	1	0.25	0.125
10716	TBR1	-1	-0.5	-0.75	0.5	-1	-0.25	-0.5
84699	CREB3L3	-0.5	0.5	0	1	1	1	0.5
6352	CCL5	-1	-1	-1	0	0	0	-0.5
340554	ZC3H12B	0.5	1	0.75	-1	-1	-1	-0.125
65095	KRI1	1	-1	0	-1	-0.5	-0.75	-0.375
25847	ANAPC13	-1	-1	-1	-0.5	0.5	0	-0.5
23223	RRP12	1	1	1	1	1	1	1
90957	DHX57	1	0.5	0.75	-1	-1	-1	-0.125
152586	MGAT4D	0	0	0	-0.5	0.866025403784439	0.183012701892219	0.0915063509461097
55906	ZC4H2	1	1	1	0.5	1	0.75	0.875
29904	EEF2K	-0.5	-0.5	-0.5	1	0.5	0.75	0.125
286046	XKR6	1	0.5	0.75	-0.5	-0.5	-0.5	0.125
115209	OMA1	1	-1	0	0.5	-0.5	0	0
66036	MTMR9	-0.5	-1	-0.75	1	1	1	0.125
146853	C17orf50	-0.5	-1	-0.75	-0.5	-1	-0.75	-0.75
9728	SECISBP2L	-0.5	-1	-0.75	0.5	0.5	0.5	-0.125
83648	FAM167A	0	0	0	-1	0.5	-0.25	-0.125
84141	EVA1A	-0.5	-1	-0.75	0.5	0.5	0.5	-0.125
112399	EGLN3	1	1	1	-0.5	-0.5	-0.5	0.25
131566	DCBLD2	-1	-1	-1	1	0.5	0.75	-0.125
399694	SHC4	0.5	1	0.75	0.5	0.5	0.5	0.625
65266	WNK4	1	0.5	0.75	1	-1	0	0.375
252969	NEIL2	0	0	0	-1	-1	-1	-0.5
6936	GCFC2	-0.5	-1	-0.75	1	-0.5	0.25	-0.25
79819	WDR78	-1	-0.5	-0.75	0.5	1	0.75	0
339479	BRINP3	0.866025403784439	0	0.433012701892219	-0.5	-0.5	-0.5	-0.0334936490538903
394	ARHGAP5	-1	-1	-1	1	0.5	0.75	-0.125
79048	SECISBP2	1	-0.5	0.25	-1	-0.5	-0.75	-0.25
80224	NUBPL	0.5	-1	-0.25	1	-0.5	0.25	0
2856	GPR33	0	0	0	0	0	0	0
1968	EIF2S3	1	1	1	1	1	1	1
255520	ELMOD2	-1	-1	-1	0.5	1	0.75	-0.125
163	AP2B1	-1	1	0	1	0.5	0.75	0.375
4286	MITF	-0.5	0.5	0	-1	-1	-1	-0.5
26512	INTS6	1	0.5	0.75	0.5	-0.5	0	0.375
85463	ZC3H12C	-0.5	-0.5	-0.5	0.5	-1	-0.25	-0.375
10008	KCNE3	0	0	0	0	-0.866025403784439	-0.433012701892219	-0.21650635094611
85461	TANC1	-1	-1	-1	-1	-1	-1	-1
138241	C9orf85	1	0.5	0.75	-1	-1	-1	-0.125
79990	PLEKHH3	-1	-1	-1	0.5	-0.5	0	-0.5
55088	CCDC186	1	0.5	0.75	-0.5	-1	-0.75	0
55655	NLRP2	0.5	1	0.75	0.5	1	0.75	0.75
220004	PPP1R32	0.5	-0.5	0	-0.5	0.5	0	0
25938	HEATR5A	-1	-0.5	-0.75	1	0.5	0.75	0
283652	SLC24A5	1	-0.5	0.25	0.5	-0.5	0	0.125
220108	FAM124A	-1	-1	-1	-0.5	-0.5	-0.5	-0.75
10537	UBD	0.5	0	0.25	0	0	0	0.125
4825	NKX6-1	0.866025403784439	0.5	0.683012701892219	-1	-1	-1	-0.15849364905389
121601	ANO4	-0.5	-1	-0.75	-1	0.5	-0.25	-0.5
342931	RFPL4A	0.866025403784439	0	0.433012701892219	0	-0.866025403784439	-0.433012701892219	0
7283	TUBG1	-1	-1	-1	-0.5	1	0.25	-0.375
10550	ARL6IP5	0.5	-0.5	0	-0.5	0.5	0	0
1143	CHRNB4	0.5	-0.5	0	1	-1	0	0
23395	LARS2	-0.5	1	0.25	1	-1	0	0.125
29924	EPN1	0.5	1	0.75	-0.5	1	0.25	0.5
56928	SPPL2B	1	0.5	0.75	-1	-1	-1	-0.125
91607	SLFN11	1	1	1	1	0.5	0.75	0.875
143570	XRRA1	-0.5	0.5	0	-0.5	0.5	0	0
54741	LEPROT	-1	-1	-1	-0.5	1	0.25	-0.375
51690	LSM7	1	1	1	0.5	0.5	0.5	0.75
140730	RIMS4	-1	-0.5	-0.75	1	1	1	0.125
9789	SPCS2	1	-0.5	0.25	0.5	-0.5	0	0.125
29903	CCDC106	0.5	0.5	0.5	-1	-0.5	-0.75	-0.125
5165	PDK3	-0.5	0.5	0	1	-0.5	0.25	0.125
84142	ABRAXAS1	0.5	-1	-0.25	-0.5	-0.5	-0.5	-0.375
10206	TRIM13	-1	-1	-1	-1	-0.5	-0.75	-0.875
286205	SCAI	-1	-0.5	-0.75	-0.5	-0.5	-0.5	-0.625
3931	LCAT	-0.5	-0.5	-0.5	1	0.5	0.75	0.125
60598	KCNK15	0	0.5	0.25	0	0	0	0.125
10825	NEU3	-0.5	0.5	0	-1	-1	-1	-0.5
4946	OAZ1	1	1	1	0.5	0.5	0.5	0.75
285203	EOGT	-1	-0.5	-0.75	-1	-1	-1	-0.875
9468	PCYT1B	-0.5	0.5	0	1	0.5	0.75	0.375
25831	HECTD1	1	0.5	0.75	1	-0.5	0.25	0.5
79670	TUT7	-1	-0.5	-0.75	-0.5	1	0.25	-0.25
25890	ABI3BP	-1	-1	-1	-0.5	0.5	0	-0.5
268	AMH	1	0.5	0.75	1	0.5	0.75	0.75
113510	HELQ	-0.5	-0.5	-0.5	1	-1	0	-0.25
11142	PKIG	1	1	1	-0.5	-0.5	-0.5	0.25
50939	IMPG2	-1	-0.5	-0.75	1	0.5	0.75	0
10855	HPSE	0.5	-0.5	0	-0.5	-0.5	-0.5	-0.25
7162	TPBG	-0.5	-0.5	-0.5	1	-1	0	-0.25
55225	RAVER2	-0.5	0.5	0	-1	-1	-1	-0.5
170302	ARX	0	0	0	-0.5	-1	-0.75	-0.375
55111	PLEKHJ1	1	0.5	0.75	-0.5	1	0.25	0.5
284297	SSC5D	-0.5	0.5	0	-1	-0.5	-0.75	-0.375
153	ADRB1	-0.5	-0.5	-0.5	-0.5	-1	-0.75	-0.625
54832	VPS13C	-1	-1	-1	-0.5	-1	-0.75	-0.875
57106	NAT14	-1	-1	-1	-1	0.5	-0.25	-0.625
55632	G2E3	-1	-0.5	-0.75	-1	-0.5	-0.75	-0.75
401551	WDR38	-0.5	0.5	0	-0.5	0.5	0	0
6445	SGCG	0.5	0	0.25	0.866025403784439	-1	-0.0669872981077806	0.0915063509461097
51138	COPS4	1	1	1	1	1	1	1
283212	KLHL35	-0.5	0.5	0	1	0.5	0.75	0.375
4281	MID1	-1	-1	-1	-0.5	1	0.25	-0.375
4919	ROR1	1	0.5	0.75	1	0.5	0.75	0.75
132660	LIN54	-1	-0.5	-0.75	0.5	-1	-0.25	-0.5
79158	GNPTAB	1	1	1	-1	-0.5	-0.75	0.125
81544	GDPD5	-1	-0.5	-0.75	-1	-0.5	-0.75	-0.75
22872	SEC31A	1	1	1	1	1	1	1
254170	FBXO33	-1	-1	-1	-0.5	-0.5	-0.5	-0.75
84445	LZTS2	0.5	1	0.75	-0.5	-0.5	-0.5	0.125
79023	NUP37	-0.5	0.5	0	0.5	1	0.75	0.375
7405	UVRAG	-1	-1	-1	-1	-0.5	-0.75	-0.875
23415	KCNH4	-0.866025403784439	1	0.0669872981077806	0.5	0.5	0.5	0.28349364905389
64332	NFKBIZ	-0.5	0.5	0	-0.5	1	0.25	0.125
23024	PDZRN3	-1	-1	-1	-1	-0.5	-0.75	-0.875
55010	PARPBP	-0.5	-0.5	-0.5	1	1	1	0.25
80010	RMI1	-1	-1	-1	0.5	-0.5	0	-0.5
113179	ADAT3	1	1	1	-1	0.5	-0.25	0.375
53838	C11orf24	1	1	1	-0.5	1	0.25	0.625
6354	CCL7	1	1	1	0	0	0	0.5
201562	HACD2	1	0.5	0.75	-1	-0.5	-0.75	0
55164	SHQ1	1	0.5	0.75	0.5	-0.5	0	0.375
9159	PCSK7	-1	-1	-1	-1	-0.5	-0.75	-0.875
5367	PMCH	-1	-1	-1	-0.5	0.5	0	-0.5
6347	CCL2	1	1	1	0	0	0	0.5
139420	PPP4R3C	0	0	0	0	0	0	0
84446	BRSK1	-0.5	-0.5	-0.5	-1	0.5	-0.25	-0.375
57706	DENND1A	-1	-0.5	-0.75	0.5	-0.5	0	-0.375
347442	DCAF8L2	-0.866025403784439	-1	-0.933012701892219	-1	-1	-1	-0.96650635094611
83855	KLF16	-0.5	0.5	0	1	1	1	0.5
51526	OSER1	-1	-1	-1	0.5	-0.5	0	-0.5
56946	EMSY	-0.5	0.5	0	0.5	-1	-0.25	-0.125
286204	CRB2	1	-0.5	0.25	0.5	-1	-0.25	0
163782	KANK4	0.5	-0.5	0	-0.5	0.5	0	0
26022	TMEM98	-1	-0.5	-0.75	-0.5	0.5	0	-0.375
340069	FAM170A	0	0	0	-0.866025403784439	0	-0.433012701892219	-0.21650635094611
4113	MAGEB2	0	0	0	-1	1	0	0
5794	PTPRH	0.866025403784439	0	0.433012701892219	0	0	0	0.21650635094611
6751	SSTR1	-0.866025403784439	0	-0.433012701892219	0	0.866025403784439	0.433012701892219	0
2844	RABGAP1	-0.5	-1	-0.75	-1	-1	-1	-0.875
93323	HAUS8	-1	-1	-1	1	0.5	0.75	-0.125
4642	MYO1D	-1	-1	-1	-0.5	-1	-0.75	-0.875
29087	THYN1	1	1	1	-0.5	1	0.25	0.625
1232	CCR3	0	0	0	0	0	0	0
3169	FOXA1	0.5	0.866025403784439	0.683012701892219	-0.5	1	0.25	0.46650635094611
63979	FIGNL1	-1	-1	-1	-0.5	-0.5	-0.5	-0.75
56978	PRDM8	-0.5	-1	-0.75	0.866025403784439	-0.5	0.183012701892219	-0.28349364905389
7137	TNNI3	-0.5	1	0.25	0.5	-0.5	0	0.125
55576	STAB2	-1	-1	-1	-0.5	0.5	0	-0.5
55213	RCBTB1	0.5	-0.5	0	0.5	1	0.75	0.375
89874	SLC25A21	1	-0.5	0.25	1	0.866025403784439	0.933012701892219	0.59150635094611
130589	GALM	0.5	0.5	0.5	0.5	0.5	0.5	0.5
257397	TAB3	1	0.5	0.75	1	0.5	0.75	0.75
53615	MBD3	1	1	1	-0.5	0.5	0	0.5
126520	PLK5	0	-1	-0.5	0.5	-0.5	0	-0.25
7045	TGFBI	1	1	1	-0.5	0.5	0	0.5
158427	TSTD2	-1	0.5	-0.25	1	0.5	0.75	0.25
64866	CDCP1	-1	0.5	-0.25	-1	-0.5	-0.75	-0.5
92840	REEP6	0.5	1	0.75	1	-1	0	0.375
285521	COX18	1	-0.5	0.25	-0.5	1	0.25	0.25
84561	SLC12A8	-0.5	-1	-0.75	-1	0.5	-0.25	-0.5
84628	NTNG2	1	1	1	0.5	-0.5	0	0.5
23424	TDRD7	-1	-0.5	-0.75	-0.5	-0.5	-0.5	-0.625
84572	GNPTG	0.5	0.5	0.5	-0.5	-0.5	-0.5	0
10886	NPFFR2	0	0	0	0	0	0	0
11108	PRDM4	1	0.5	0.75	1	1	1	0.875
10209	EIF1	-1	-1	-1	-0.5	0.5	0	-0.5
100499483	CCDC180	0.5	0.5	0.5	0.866025403784439	0.5	0.683012701892219	0.59150635094611
2638	GC	0	0	0	0.866025403784439	0	0.433012701892219	0.21650635094611
114823	LENG8	1	1	1	-1	-1	-1	0
726	CAPN5	1	1	1	-1	-0.5	-0.75	0.125
347252	IGFBPL1	0	0	0	-1	0.5	-0.25	-0.125
3872	KRT17	0	0	0	-1	-0.5	-0.75	-0.375
84769	MPV17L2	-1	-0.5	-0.75	-1	-0.5	-0.75	-0.75
219	ALDH1B1	-0.866025403784439	-0.866025403784439	-0.866025403784439	-1	0.5	-0.25	-0.558012701892219
27253	PCDH17	0.5	0.5	0.5	-1	0.5	-0.25	0.125
29123	ANKRD11	-0.5	-1	-0.75	0.5	-0.5	0	-0.375
79269	DCAF10	-1	-1	-1	-0.5	0.5	0	-0.5
55813	UTP6	1	0.5	0.75	1	0.5	0.75	0.75
84223	IQCG	1	-0.5	0.25	0.5	-0.5	0	0.125
131096	KCNH8	0	0	0	-0.5	1	0.25	0.125
