ESC_slow1	ESC_slow2	ESC_slow3	ESC_slow4	ESC_m1	ESC_m2	ESC_fast1	ESC_fast2	ESC_fast3	ESC_fast4
ENSMUSG00000102492	0	0	0	0.000580879847670446	1.46467e-08	0	1.46767e-06	0	0	0.13638515516827
ENSMUSG00000102493	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102494	14.77992	22.4073	8.43189967844718	13.7778109607074	28.07059	20.71492	24.42576	21.38565	10.1967212330397	11.1555777023229
ENSMUSG00000102495	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000102496	86	96	17	26	124	133	117	120	19	30
ENSMUSG00000102497	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102498	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000102499	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102500	0	0	0	2.18160599713943e-05	0	0	0	89.99181	0	0.00132584248278392
ENSMUSG00000102501	10.0155	6.728637	7.86413827517908	7	10.01288	12.08256	12.04526	9.439297	7.05989350087244	15
ENSMUSG00000102502	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102503	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000102504	14.53912	17.8051	5.25167766385447	9.11650932993378	12.90406	14.25574	14.80108	20.48393	3.35861984122343	9.64417527195836
ENSMUSG00000102505	0	0	0	0	0	2	1	0	0	3
ENSMUSG00000102506	0	0	0	0	0	0	0	2.76387	0	0
ENSMUSG00000102507	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102508	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102509	2	3	3	2	0	5	1	2	3	4
ENSMUSG00000102510	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102511	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102512	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102513	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102514	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102515	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102516	4.006015	6.000716	4.0093695309218	0	1.000218	3.002818	3.000785	1.046688	3.00106583668931	2.00123430030948
ENSMUSG00000102517	18.64558	22.92974	2.44355468928924	11.2650835531681	17.14115	20.36958	25.68001	25.90836	5.29928989664769	1.18541034881302
ENSMUSG00000102518	5	4	3.03703280795021	5	6	12	7.428887	20	8	4.05500992893031
ENSMUSG00000102520	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102521	0	0	0	1.00178033799695	1.004887	0	0	2.004575	0	0
ENSMUSG00000102522	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102523	0	0	0	0	0	3.888299	2.761759	0	1.02120035001457	0
ENSMUSG00000102524	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102525	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102526	31.74794	68.78327	25.5288969760268	31.4695596346636	50.77417	56.75972	66.23412	59.49865	39	33.0015728534834
ENSMUSG00000102528	1	2	0	0	0	0	0	0	2	0
ENSMUSG00000102529	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102530	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000102531	1	0	1	0	0	0	0	0	0	0
ENSMUSG00000102532	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102533	0	4.693066	2	4.09333152056275	6.592581	5.471901	0	8.456709	0	6.01053622298851
ENSMUSG00000102534	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102535	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102536	0	1	3	3	2	2	1	1	1	2
ENSMUSG00000102537	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102538	1	1	0	0	0	1	2	1	0	0
ENSMUSG00000102539	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000102540	3.134532	4.172998	2.10377376125869	1.05428585514232	2.00828	5.182794	2.015108	1.003342	3.34947852127088	2.21599731038073
ENSMUSG00000102541	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102542	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102543	39.49598	31.32976	48.2119624942343	36.1902346464039	47.30297	38.39914	30.91274	39.60855	25.9410764269377	50.9631773104325
ENSMUSG00000102544	3	2	3	5	1	4	2	1	3	1
ENSMUSG00000102545	1	2.939392	2	1	4	3	4	2	2	8
ENSMUSG00000102546	68.17618	55.72837	44.8914708459991	47.8886454573163	60.33519	69.41441	63.66266	71.18683	58.8108597265775	59.5371901121433
ENSMUSG00000102547	0	0	0	0	0	0	0	0	0	4.86457398230174e-08
ENSMUSG00000102548	0	0	0	0	1.263812	0.875035	2	5	0	1
ENSMUSG00000102549	1	0	0	0	0	2	0	3	0	0
ENSMUSG00000102550	475.4207	542.1517	316.186964820102	425.596477645362	705.0932	479.311	560.8505	592.7229	370.732946253313	422.612937546363
ENSMUSG00000102551	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102552	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102553	0	0	0	2	0	2	1	0	0	0
ENSMUSG00000102554	2	4	2	3	6	8	4	6	3	2
ENSMUSG00000102555	51.13271	28.12794	29.0546007046482	46	60	42.04587	48.14213	44.04521	20	24.0345395651873
ENSMUSG00000102556	1.001054	4	0	0	2.018917	6.30104	8.010323	6.357264	2.00248945221097	2.01207345645906
ENSMUSG00000102558	2	2	0	0	0	0	2	2	0	0
ENSMUSG00000102559	33.6972	29.84582	16.3074180999799	18.5959169046872	34.45009	37.56503	17.39572	24.80126	12.6780010895791	22.7299721086326
ENSMUSG00000102561	7.166076	7.703624	6.45717822697221	5.12780777487037	11.5689	3.537844	12.18025	11.41694	5.15053428471107	2.80375812795808
ENSMUSG00000102562	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000102563	0	1	0	0	0	0	1	0	0	0
ENSMUSG00000102564	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102565	1.003382	0	5	1.00409427291155	7	2.153228	0	2.029426	2.00848343553361	2
ENSMUSG00000102566	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102568	33	33	29	33	28	25	20	18	33	15
ENSMUSG00000102569	3.040258	4.001219	3.00737142640398	4.00012621583387	5.008195	9.02259	2.000292	8.006779	6.01380683428511	8.00023078712375
ENSMUSG00000102570	23.83275	38.96473	20.1764434912002	22.9248060879202	30.7724	22.78588	29.74899	37.10185	20.9618188240828	14.0187458792944
ENSMUSG00000102571	8.099005	8.830843	4.16940328176475	2.085875847321	12.83261	13.04251	9.896622	24.03151	3.13682038012979	4.20743622368488
ENSMUSG00000102572	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102573	17	15	15	15	11	16	22	23	20	11
ENSMUSG00000102574	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000102575	3.290844	0	1.04338005334519	0	1.095333	0	0	1.092885	1.06282867835443	0
ENSMUSG00000102576	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102577	49.84509	50.75243	36.5178932659997	46.6862418295431	33.07985	46.47694	27.74757	49.57623	27.1992896497878	29.7982022343872
ENSMUSG00000102578	11.01784	7.466133	17.1813135763578	22.3370582969272	28.07664	14.61938	18.56037	40.29311	8.38393831647804	19.098324112467
ENSMUSG00000102579	3	4	1	3.00877471909857	2.003796	2.140728	0	0	0	1.00395765039754
ENSMUSG00000102580	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102581	0	1	2	0	0	3	5	2	4	4
ENSMUSG00000102582	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102583	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102584	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102585	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102586	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102587	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102588	0	2.505046	1	2.98280259589624	1.003657	1	3.007802	1	1	1.88297795978264
ENSMUSG00000102589	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102590	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102591	112.4986	113.0182	90.9691836003999	103.123125243005	126.008	138.4383	139.752	189.4903	112.173234872831	84.4805481648643
ENSMUSG00000102592	8	4	2	0	5	11	8	10	0	0
ENSMUSG00000102593	31.44048	54.11766	16.1094478908799	32.2940154524674	46.12064	82.18942	57.99165	68.63024	36.3580151373535	30.7648699837525
ENSMUSG00000102594	0	0	1	0	0	0	0	1	0	0
ENSMUSG00000102595	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000102596	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102597	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102598	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102599	23.01159	42.33018	19.2149449621997	30.4167566584858	30.98758	42.8181	27.47761	40.12547	21.1844699002672	23.0405040425044
ENSMUSG00000102600	19.45023	21.1964	8.62436928864508	7.57570662206063	29.24324	29.05272	33.52366	33.33969	8.37539545123864	8.59502980355621
ENSMUSG00000102601	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102602	359	321	338	393	450	457	430	389	385	372
ENSMUSG00000102603	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102605	0	0	0	1	0	3	0	0	0	0
ENSMUSG00000102606	1.041689	0	0	1.03410331573288	1.039152	0	0	0	0	0
ENSMUSG00000102607	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000102608	0	0	0	0	0	0	0	6	0	0
ENSMUSG00000102609	0	0	0	0	0	1.001627	0	0	0	0
ENSMUSG00000102610	4.646138	17.29558	8.388490280942	6.27602201894599	10.74388	6.42337	16.98615	20.43461	1.5119431364253	4.20376060904491
ENSMUSG00000102611	0.5319381	0.5668188	0	0	0	0	1.053305	2.726931	0	0
ENSMUSG00000102612	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102613	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102614	2.073626	0	0	1.16543285848667	5.148457	0	2.046948	2.073778	1.02356724369997	2.07052329922826
ENSMUSG00000102615	10.35486	2.279401	12.165222275789	6.08452125643036	6.872148	7.080975	2.270967	10.95315	1.45210607870854	5.39033773448632
ENSMUSG00000102616	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102617	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102618	0	0	0	0	2.024069	2.036741	0	0	1.00267533420922	0
ENSMUSG00000102619	0	2.536041	0	4.90508663613568	1.738027	2.212264	4.869433	1.042133	0	1.01229555670731
ENSMUSG00000102620	1	1	0	1	3	0	1	1	1	0
ENSMUSG00000102621	1.31168	0	2.00461079147301	0	2.003088	3.358703	0	2.00206	5.08899684843197	1.34092833589734
ENSMUSG00000102622	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102623	10.16131	7.096877	1.2236430655812	6.5259264586741	7.689303	2.204922	10.25598	22.03438	3.05062960047385	1.03350968761752
ENSMUSG00000102624	9.27846e-05	0	0	0	0	0	0	0	0	0
ENSMUSG00000102625	2	2	0	0	2	1	0	2	0	2
ENSMUSG00000102626	0	0	1	0	1	0	0	0	0	0
ENSMUSG00000102627	74.55483	104.0313	70.9894101634799	71.2958428395205	175.0232	95.98529	145.8083	119.7185	74.5114201586334	85.0015805183709
ENSMUSG00000102628	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102629	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102630	14	7	3	10	7	4	3	10	6	6
ENSMUSG00000102632	5.016723	2.015847	3.02495436062223	10.0776562612722	8.129727	9.109073	12.21092	6.082019	9.04713484512488	4.03403862805781
ENSMUSG00000102633	66.91886	78.75243	44.1031873612491	43.5009290781641	67.76858	86.88879	69.19354	115.1888	54.1516527742167	43.4229154140213
ENSMUSG00000102634	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102635	1	2	0	0	0	2	0	7	1	0
ENSMUSG00000102636	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102637	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102639	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000102641	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102642	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000102643	0	0	0	0	0	0	0	0	0	1.48288429910026e-07
ENSMUSG00000102644	405.2917	381	283.66170884415	353.810407596348	490.9614	388.1659	462.0157	440.2407	287.192158103226	336.685546074149
ENSMUSG00000102645	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102646	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102647	6.122096	7.742135	4.66846924534687	2.769744422322	2.445677	7.617355	10.72608	18.80971	2.50147195078331	3.37255215715268
ENSMUSG00000102648	0	0	0	0	0	0	0	0	1.00008855213997	0
ENSMUSG00000102649	10.20412	15.39369	0	1.00323756884292	6.162081	15.54811	5.124109	6.253046	1.25002696420642	1.00796600452854
ENSMUSG00000102650	2	0	1	0	1	2	3	7	3	1
ENSMUSG00000102651	5.08502	4.21601	2.29182939105732	7	15.31665	5.145914	8.013603	6.527539	2.31768735906827	6.71672917698765
ENSMUSG00000102652	25.94447	29.96553	12.0745101759769	21.8759878964553	24.34291	34.92367	23.87998	21.55324	10.2714367022877	9.12437296684569
ENSMUSG00000102653	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102654	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102655	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102656	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102657	18.33398	16.34447	12.5261782704055	11.6128685346284	15.72845	23.24922	20.17832	17.97958	8.37922309482435	13.3247991699232
ENSMUSG00000102658	0	0	1.03424198654664	0	1.000389	1	1	2	1	0
ENSMUSG00000102659	41.94337	35.75106	23.7784727408047	17.2823755708202	36.87984	24.98245	44.26106	54.53674	18.5258437618042	14.4376254012672
ENSMUSG00000102660	0	0	0.507101345600136	0	2.042239	0	0	0	0	0
ENSMUSG00000102661	0	0	0	1	0	0	1	0	0	2
ENSMUSG00000102662	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000102663	1	0	0	0	0	0	0	1	0	0
ENSMUSG00000102664	23.92864	17.10007	10.8441272205092	15.8645632072467	18.69321	25.28612	21.94826	23.98985	19.6407247032018	7.29951137330671
ENSMUSG00000102665	0	4.602728	1.56227615414489	7.84026340938759	10.87692	6.438701	3.227656	1.008915	5.16260661739621	8.42618150972857
ENSMUSG00000102666	0	0	0	0	0	0	0	1.000086	0	0
ENSMUSG00000102667	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102668	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102669	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102670	1.000695	0	1.00068302182734	3	2.006458	1.03198	1	1.07706	1	1.00571374822671
ENSMUSG00000102672	50.66315	76.8489	29.7805516498016	42.3451965720262	72.30874	59.15236	63.87297	65.11883	39.0002255789159	56.0889794770359
ENSMUSG00000102673	22.93281	17.8742	3.0200756436013	6.02542327027663	14.30705	11.33361	15.73955	28.05083	2.45385658651756	0
ENSMUSG00000102674	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102676	3.481001	2.760384	1.2229766405339	0	4.173962	7.816388	5.762722	5.380765	5.13580728393971	2.35406034295388
ENSMUSG00000102677	0	1.076667	1.78308755233628	0	3	2	0	1	0	0
ENSMUSG00000102678	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102679	0	0	0	1	1	0	0	0	0	0
ENSMUSG00000102680	0	1.214584	1.00488554395068	0.997407525171214	1.704173	3.01486	0	12.9038	0	2.00187760022779
ENSMUSG00000102681	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102682	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102683	0.676802	4.838203e-08	21.6349324893826	3.58470971073518e-06	2.765736	0.05304666	6.499057e-05	0	13.6367724032108	18.3771641337417
ENSMUSG00000102684	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102685	28.26451	91.84116	11.0932385186589	12.1682665199991	41.20341	82.84399	26.08376	103.333	11.7389146672518	12.5651576059749
ENSMUSG00000102686	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102687	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102688	0	0	2	1	0	1	0	0	0	0
ENSMUSG00000102689	0.3251034	1.028953	0	0	2.029593	0	2.254397	3.851593	0	0
ENSMUSG00000102690	12.26556	6.141667	5.56143592182484	11.3107145821615	14.48325	11.54605	5.624876	26.56843	11.4351021698673	5.53487178416887
ENSMUSG00000102691	5	8	6	1	21	8	9	6	7	14
ENSMUSG00000102692	0	0	0	1	1	0	0	3.457449	0	0
ENSMUSG00000102693	0	1.375642	0	1	1.283081	0	0	1.419101	0	0
ENSMUSG00000102694	4.098587	15.24005	8.78205247415301	15.3627226111159	5.96223	10.08227	4.00723	15.09458	5.47186625782471	4.83321221198644
ENSMUSG00000102696	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102697	50.3773	37.92023	32.0656939496032	15.0619214165406	33.84384	46.74356	33.87273	26.29504	10.7948336791112	16.7033962602172
ENSMUSG00000102698	1	2	0	1	2	0	3	2	5	1
ENSMUSG00000102699	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102700	43809.57	49652.6	14810.4096559999	21014.3897702114	54007.5	55938.43	53449.65	56884.4	23610.2907408557	24362.6973337417
ENSMUSG00000102701	12.91364	11.34231	2.24271933083214	2.35322323705508	12.94088	14.4619	6.489791	22.32648	5.7507141691159	2.34038439207845
ENSMUSG00000102702	10.44726	8.082786	3.02153523871499	9.13012221893547	8.099239	10.37326	3.376297	9.104376	2.07911345138551	4.00822241011658
ENSMUSG00000102703	1	0	0	1	2	0	1.001428	0	2.00961831124834	0
ENSMUSG00000102704	6.394162	11.43593	1.01721711283201	5.08709219387741	6.41814	10.67598	7.766225	6.346229	7.22949828905345	4.14301448542284
ENSMUSG00000102705	49.04555	59.55853	11.5072714709684	8.92766005545286	55.04883	53.0043	54.79696	102.5078	13.1267675125474	8.91321440105332
ENSMUSG00000102706	1.45116	1	0	3.01153980981289	0	1.004822	0	0	0	0
ENSMUSG00000102707	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000102709	0	0	0	0	0	1.213445	0	0	0.405146779986263	0
ENSMUSG00000102710	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102711	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102712	68.1296	72.9945	4.74653859245221	13.2800232649488	94.85394	117.5785	56.68862	94.70473	16.4705371131068	2.39852333409714
ENSMUSG00000102713	5	14	2	4	5	5	5	8	3	3
ENSMUSG00000102714	2	3	0	0	2	0	1	0	0	0
ENSMUSG00000102715	13.12199	20.27018	8.62204978327297	15.1382134637491	21.21065	22.29548	6.915384	21.32013	10.8728328446212	7.77428175706351
ENSMUSG00000102716	3	3	0	1	1	1	0	2	2	3
ENSMUSG00000102717	3.0035	8.165101	0	1.63430366726874	12.36193	3.733522	6.130329	7.159838	1.41122600696586	5.26169672308612
ENSMUSG00000102718	95.59952	104.4537	18.4946134196537	20.0774486592635	116.5856	98.57768	94.63918	145.6471	30.6416726261481	33.4917688024316
ENSMUSG00000102719	46.79479	36.91175	32.400262073581	46.0253104635954	60.13109	57.91612	56.86606	67.75108	53.3485547376241	42.5803838074237
ENSMUSG00000102721	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102722	5	5	11	3	3	6	6	4	4	4
ENSMUSG00000102723	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102724	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102725	0	4.474201	0	0	1.128357	0	0	0	0	0
ENSMUSG00000102726	0	0	0	0	0	0	0	0	0	2.78738779031918e-08
ENSMUSG00000102728	1	1	0	0	0	0	0	0	0	0
ENSMUSG00000102729	4.470193	2.009621	6.02657075666752	3.28102072071487	7.885526	7.283133	1.662601	11.0203	7.10366625405749	13.0976695785537
ENSMUSG00000102730	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102731	0	0	0	0	4.211748	0	0	0	0	1.00603282277512
ENSMUSG00000102732	0	1.483376	4.53828529113735	0	0	1.814944	1.409089	5.808102	0	2.07853033901786
ENSMUSG00000102733	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000102734	1	3.970236	5.97878339521536	7.98825740487868	7.931973	10.97925	6.965239	11.96199	4.99565509940706	1.97409201740661
ENSMUSG00000102735	1.000868	0	0	0	0	0	0	0	0	0
ENSMUSG00000102737	2.017509	2.016078	0	3	2	3	1	1	3	1.00831902732471
ENSMUSG00000102738	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102739	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102740	0	0	0	0	0	1.133182	0	0	0	0
ENSMUSG00000102741	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000102742	103.5397	121.6343	122.073067947874	127.414737428512	162.9347	113.0175	147.7052	133.6689	90.453305238752	114.105978855927
ENSMUSG00000102743	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102744	0	1.093529	0	0	0	0	1.149961	3.194473	0	0
ENSMUSG00000102745	0	1.759229	3.9425966061684	2.49967865579136	0	0	0	2.002268	0	2.0012233787979
ENSMUSG00000102746	28.4977	45.01703	21.309717181345	21.9446310975265	32.2715	39.15451	24.21774	59.48959	23.074847272471	19.6693261635509
ENSMUSG00000102747	0	3	0	0	0	4	0	0	0	0
ENSMUSG00000102748	15.30694	23.79111	34.0684256615498	42.4319036787523	23.66486	23.77095	7	34.52478	29.5379826361533	23.4807098928568
ENSMUSG00000102749	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102750	0	0	0	1.78420049110261	0	1.110419	2.977135	2.092913	0	0
ENSMUSG00000102751	1	1	0	0	0	0	2	1	0	1
ENSMUSG00000102752	4	4	6	2	7	1	3	4	0	2
ENSMUSG00000102753	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102754	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102755	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102756	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102757	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102758	4.936645	8.116848	1.00555896112247	1.50551290210899	4.058811	10.21008	3.866175	9.102832	1.00795905895774	0
ENSMUSG00000102759	5.006438	2.009285	5.04185488365615	2.01424446396888	4.043622	1.003462	3.001833	4.018598	0	1.00110082198618
ENSMUSG00000102760	53.18295	34.2533	32.5917041904556	51.7986178487238	60.00939	34.32516	87.82983	54.22725	64.4007730357304	48.1148728609092
ENSMUSG00000102761	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102762	0	0	0	2	2	2	3	4	1	0
ENSMUSG00000102763	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102764	1	1	2	0	1	1	1.000935	1	1	0
ENSMUSG00000102765	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102766	0	0	0	1	0	1	0	0	0	0
ENSMUSG00000102768	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102769	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102770	4.293525	3.929645	3.36783199365493	7	12	8.329613	7.990437	6.95329	8	2.95767697084617
ENSMUSG00000102771	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102772	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102773	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102774	0	0	0.401687743923314	0	0	0	0	0	0	0
ENSMUSG00000102775	1.015666	3.035499	4.17152515850846	0	5.171127	3.074168	11.31381	3.099228	1.05953452659744	5.55883800000915
ENSMUSG00000102776	13	9.404952	13.5431341452436	10	19.66511	31.05191	16.72348	13.68095	7.00640423243857	6
ENSMUSG00000102777	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102778	1.117775	1	0	0	0	1	1	0	0	0
ENSMUSG00000102779	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000102780	77.24918	96.99005	56.6446228383379	51.3378394247032	71.57362	95.3741	87.08847	89.99301	45.4074480900926	48.2679452796121
ENSMUSG00000102782	303.8275	430.1808	83.5754533959195	96.5003817388077	341.0222	382.3893	351.5707	415.6753	66.1817356499091	63.8288077452118
ENSMUSG00000102783	1	0	0	0	0	0	0	1	0	0
ENSMUSG00000102784	13.85801	9.64255	4.08373312811889	3.09332446232403	16.66533	12.76662	11.57163	23.21172	4.44745301865278	3.05150994352464
ENSMUSG00000102785	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102786	0	0	1	0	0	2	0	1	0	1
ENSMUSG00000102787	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102788	0	0	0	0	1.09789	2.110113	2.022966	3.006232	0	0
ENSMUSG00000102789	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102790	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102791	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102792	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102793	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102794	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102795	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102796	0	0	1	0	0	0	0	0	1	0
ENSMUSG00000102797	0	7.71705	1.75974254792775	0	0	0	0	3.243141	0	8.45801347053438
ENSMUSG00000102799	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102800	8.033791	6.05309	11.2314988471356	12.5641991091446	6.030225	6.139593	6.017263	3.139497	8.29239396735825	9.01202663519588
ENSMUSG00000102801	1	0	0	0	0	0	1	2	0	0
ENSMUSG00000102802	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000102803	0	0	0	2.12177448659106	0	1.150497	2.382991	1.031201	0	0
ENSMUSG00000102804	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102805	10.21112	14.15028	0	16.6763619696901	3.260724	3.037351	6.003027	3.424188	7.81860255296017	4.76588978134694
ENSMUSG00000102806	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102807	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102808	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102809	1.002306	1.002488	0	0	0	0	1.001902	2.407294	1.0008037018755	1.22644812371365
ENSMUSG00000102810	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102813	428.8574	356.56	245.336135018222	359.040603846694	553.2959	404.2254	394.6754	356.4934	186.770284612173	313.627691762902
ENSMUSG00000102814	0	1.118112	3.12520891020906	3.00139307836018	1.00064	3.000539	0	4.001414	0	0
ENSMUSG00000102815	3.233294	8.936415	8.57420440340037	4.61317567886394	2.204668	5.500862	6.453302	12.18879	4.38625349125479	3.32002074063575
ENSMUSG00000102816	1.001828	1.002658	0	0	1.018547	1.00127	0	0	0	0
ENSMUSG00000102817	0	0	1	1	0	0	0	1	0	0
ENSMUSG00000102818	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102819	0	1	0	0	1	0	0	0	1	0
ENSMUSG00000102820	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102821	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102822	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102824	142.5618	175.9958	242.016182193179	254.52068471578	371.1685	152.0483	94.48248	160.3498	215.975835725681	219.411502064041
ENSMUSG00000102825	1.037531	1.475449	4.57856273457911	2.26084171690426	0	0	1.896997	0	0	2.3843635746987
ENSMUSG00000102826	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102827	21.52646	9.203384	4.0787509981544	11.0874150359122	22.96684	7.518989	19.52385	34.25173	15.3295572714687	4.58391147609155
ENSMUSG00000102828	10.65248	4.93661	19.8886932576904	8.11461557308447	7.593191	14.86677	2.519235	8.368075	25.5151060631573	4.68780958734913
