ESC_high_1	ESC_low_1	ESC_high_2	ESC_low_2	ESC_high_3	ESC_low_3	ESC_high_4	ESC_low_4
ENSMUSG00000102189	5.08789680524981	7.18276730467093	16.1186341530062	11.282662115813	7.01903326812436	24	4.22959397256354	6.10426219273835
ENSMUSG00000102190	3.47771687576506	25.6693838923393	0	0	0.608850284682479	2.85926653042767	4.0486964166791	0
ENSMUSG00000102191	0	0.513205405042137	0	0	0	0	5.32447200893091	0
ENSMUSG00000102192	1.03435445700209	0	2.04076745137081	5.14224269244124	3.04718866962103	3.00949387223634	6.99802017502794	2.00929526820718
ENSMUSG00000102193	7.29153976675553	4.03762258003147	3.63972728582807	1.21170636907567	6.17772528478437	3.6313394381869	10.5679264915021	7.2844663274707
ENSMUSG00000102194	3	2	0	1	1	1	2	0
ENSMUSG00000102195	0	0	0	0	0	0	0	0
ENSMUSG00000102196	0	0	0	0	0	0	1.08725071459615	0
ENSMUSG00000102197	0	0	0	0	0	0	0	0
ENSMUSG00000102198	1	1	0	0	0	0	0	0
ENSMUSG00000102199	0	0	0	0	0	0	0	0
ENSMUSG00000102200	3.00983334924689	0	3.0041145114458	0	0	3.00844368091625	1.39250216051379	2.35215234817787
ENSMUSG00000102201	0	0.856239530800116	0	0.4306467530672	0	2.01013622201375	0	0
ENSMUSG00000102202	33.7189338659036	4.15052600942166	34.781619699124	33.629637412665	21.7723219672098	36.6510642201687	38.6037565128741	22.6119174295814
ENSMUSG00000102203	0	0	0	1	0	0	2	0
ENSMUSG00000102204	125.988970066527	15.3162642547971	176.200304900354	178.868816736099	159.669605495906	137.919325336785	129.521325670725	148.058791613085
ENSMUSG00000102205	0	0	0	0	0	0	0	0
ENSMUSG00000102206	2	0.697504769723398	1	5.71635470520917	0	0	0	2.42206130388605
ENSMUSG00000102207	1.20371474969458	0	0	0	0	0	4.08257593805519	2
ENSMUSG00000102208	0	0	0	0	0	0	0	0
ENSMUSG00000102211	1	0	0	0	0	0	0	0
ENSMUSG00000102212	1.00101735760418	0	0	3	0	0	0	0
ENSMUSG00000102213	0	0	0	0	0	0	0	0
ENSMUSG00000102214	0	0	0	0	0	0	0	0
ENSMUSG00000102215	0	0	0	1	3	0	0	0
ENSMUSG00000102216	0	0	0	0	0	0	0	0
ENSMUSG00000102217	0	0	0	0	0	0	0	0
ENSMUSG00000102218	0	0	0	2	0	0	0	0
ENSMUSG00000102219	0	0	0	0	2.00368390874121	0	1.00078013330124	1
ENSMUSG00000102220	2.01072869544006	3.2544014443271	1.0069135907225	0	3.0223951413322	0	0	3.02169699007106
ENSMUSG00000102221	0	0	0	0	0	0	0	0
ENSMUSG00000102222	27.1522839894898	0.00138847131106287	25.3031030497	45.2434978152935	34.6083199903037	39.5634135118621	32.7896783809428	17.3730296458909
ENSMUSG00000102223	0	0	0	0	0	0	0	0
ENSMUSG00000102224	2	0	2	4	2	1	6	2
ENSMUSG00000102225	11.6156646260665	1.04876127328654	9.44800885890818	6.6395120966206	11.6806903173317	11.6405238466246	16.2153096067803	12.7470391963158
ENSMUSG00000102227	3.03711911205564	0	4.0576270454254	3.02086811421481	5.00496412054746	2.00869737763619	5.07122750720627	3.03665215723374
ENSMUSG00000102229	0	0	0	0	0	0	0	0
ENSMUSG00000102230	0	0	0	0	0	0	0	0
ENSMUSG00000102231	0	0	0	0	0	0	0	0
ENSMUSG00000102232	2.01759696535649	1.18204721108152	2.06689210012707	13.326165545527	2.1814985424832	7.01856091000105	3.04170720633577	10.0257149290894
ENSMUSG00000102233	0	0	0	0	0	0	0	0
ENSMUSG00000102234	1.87295951029399	4	0	1	1	0	0	1.38726774840672
ENSMUSG00000102235	10.6841644513421	1.23132549956122	10.3168109326873	7.87754208559255	6.73291032650563	5.50600846588906	15.551207364867	11.8365557761567
ENSMUSG00000102236	0	0	0	0	0	0	0	0
ENSMUSG00000102238	2.29665242702727	0	0	0	3	0	4.76846010066676	0
ENSMUSG00000102239	0	0	0	0	0	0	0	0
ENSMUSG00000102240	1	0	2	1	0	0	0	0
ENSMUSG00000102241	3.7058760344188	0	9.8877601437399	3.64224111063413	2.08139060897596	1.68648390790911	8.4432778583587	2.96684823189515
ENSMUSG00000102242	0	0	0	0	0	0	0	0
ENSMUSG00000102243	6.01147812748146	4	8.00232584980377	4.01665635979481	3.54422115796114	1.00077654463041	7.71440021600738	10.026160849118
ENSMUSG00000102244	0	0	0	2	0	1	2	1
ENSMUSG00000102245	0	0	0	0	0	1	0	0
ENSMUSG00000102246	12	3	13	19	9	22	12	15
ENSMUSG00000102247	0	0	0	0	0	0	0	0
ENSMUSG00000102248	1	0	0	2	1	0	0	0
ENSMUSG00000102249	0	0.764353048179982	0	1	1	3	0	0
ENSMUSG00000102250	1	0	1.00675563678797	3	0	0	1	2
ENSMUSG00000102251	0	0	0	0	0	0	0	0
ENSMUSG00000102252	4513.85806098017	635.906177987677	4555.59812290792	4019.42606692802	5650.03188882503	4468.49270142855	4442.84280719504	5206.14285862381
ENSMUSG00000102253	1	0	0	3	0	0	0	3
ENSMUSG00000102254	3.22053646051117	0.358008303028204	6.56663711025138	5.83065860070745	5	0	13.3752357343812	2.98122318829753
ENSMUSG00000102255	0	0	0	0	0	0	0	0
ENSMUSG00000102256	0	0	0	1.03565168951417	3.20309140121163	2.13516321723548	0	0
ENSMUSG00000102257	1	1	2	3	1	8	1	2
ENSMUSG00000102258	12.3001985894636	4.15208928719128	10.5665166490785	13.1538577426681	8.21285005952835	2.01483861001791	29.059567579303	12.9139532543943
ENSMUSG00000102259	1	0	1	0	0	0	0	0
ENSMUSG00000102260	0	0	0	0	1	3	0	0
ENSMUSG00000102261	0	0	0	0	0	0	0	0
ENSMUSG00000102262	0	0	0	0	0	0	0	0
ENSMUSG00000102263	2	0	0	1	1	0	2	2
ENSMUSG00000102264	0	0	0	0	0	0	0	0
ENSMUSG00000102265	0	0	0	0	0	0	0	0
ENSMUSG00000102266	0	0	0	0	0	0	0	0
ENSMUSG00000102267	0	0	0	0	0	0	0	0
ENSMUSG00000102268	0	1.09528189776774	2	2.00792528015659	0	4	0	1
ENSMUSG00000102269	4.06635603352111	1.11972991435548	3.0551801638752	3.04811474826061	2.04007985487849	1.01888056872076	2.02609992984421	0
ENSMUSG00000102270	0	0	1.00839760828574	0	0	0	1.00854187345043	0
ENSMUSG00000102271	0	0	1	0	0	0	1	0
ENSMUSG00000102272	0	0	0	0	0	0	0	0
ENSMUSG00000102273	0	0	0	0	0	0	0	0
ENSMUSG00000102274	0	0	0	0	0	0	0	0
ENSMUSG00000102275	32.0473831111425	3.0165956753924	33.8710061056651	31.2651929464382	35.3113426564841	26.2073007447141	33.620889567463	30.0764568944978
ENSMUSG00000102276	0	0	0	0	0	0	0	0
ENSMUSG00000102277	0	0	0	0	0	0	0	0
ENSMUSG00000102278	17	8	22	16	11	34	35	29
ENSMUSG00000102279	0	0	3	0	0	0	0	0
ENSMUSG00000102280	0	0	0	0	0	0	0	0
ENSMUSG00000102281	0	0	0	0	0	0	0	0
ENSMUSG00000102282	0	0	0	0	0	0	0	0
ENSMUSG00000102283	0	0	0	0	0	0	0	0
ENSMUSG00000102284	0	0	0	0	0	0	0	0
ENSMUSG00000102285	0	0	0	0	0	0	0	0
ENSMUSG00000102286	0	0	0	0	0	0	0	0
ENSMUSG00000102287	0	0	0	0	0	0	0	0
ENSMUSG00000102288	0	0	0	0	0	0	0	0
ENSMUSG00000102289	19.0081101988179	8.4018095433832	13.670981085469	13.9953850019301	11.2791646344216	18.8635026052349	23.802398437241	16.6622659907448
ENSMUSG00000102290	0	0	0	0	0	0	0	0
ENSMUSG00000102291	0	0	0	0	0	0	0	0
ENSMUSG00000102293	1	0	0	1	0	0	2	1
ENSMUSG00000102294	0	0	0	0	0	0	0	0
ENSMUSG00000102295	0	0	0	0	0	0	0	0
ENSMUSG00000102296	0	0	0	0	0	0	0	0
ENSMUSG00000102297	0	0	0	0	0	0	0	0
ENSMUSG00000102298	0	0.0866601916885195	0	0	1.00057938763893	0	0	0
ENSMUSG00000102299	0	0	0	0	0	2	0	0
ENSMUSG00000102300	0	1	3	0	0	2	2.35796540934358	1.18160974335609
ENSMUSG00000102301	0	0	0	0	0	4	1	0
ENSMUSG00000102302	70.2536349274377	9.29562619547098	72.9342865255721	98.3487608006836	51.0563112135844	55.1978082355655	141.257331391955	105.667847451527
ENSMUSG00000102303	0	0	0	0	0	0	0	0
ENSMUSG00000102304	0	0	0	0	0	0	0	0
ENSMUSG00000102305	22.6087046712537	9	39.4440400912023	26.4653780553831	20.9651576349351	32.7419903544948	36.1779389341886	43.8506183894182
ENSMUSG00000102307	104.448268469785	21.0179159204773	145.817979604898	165.517400945352	135.636305970196	155.747343737898	125.409948464686	77.0965021703043
ENSMUSG00000102308	0	0	0	0	0	0	0	0
ENSMUSG00000102309	0	0	0	0	0	0	0	0
ENSMUSG00000102310	0	0	0	0	0	0	0	0
ENSMUSG00000102311	0	0	0	0	0	0	0	0
ENSMUSG00000102312	0	0	0	0	0	0	0	0
ENSMUSG00000102313	0	0	0	0	0	1	0	0
ENSMUSG00000102314	0	0	0	0	0	0	0	0
ENSMUSG00000102315	0	0	0	0	0	0	0	0
ENSMUSG00000102316	1	0	0	0	0	2	0	1
ENSMUSG00000102317	14.661732841753	2.39382216120738	10.6657916672096	8.02156723326314	5.27203159558505	9.16818905837313	12.1564147509972	8.6244097037053
ENSMUSG00000102318	0	0	0	0	0	0	0	0
ENSMUSG00000102319	4	0	3	1.25357618209287	0	3.90692336911105	6.28741759200342	8
ENSMUSG00000102320	0	0	0	0	0	0	0	0
ENSMUSG00000102321	3.02489170537758	0	1.01200871863651	2.02390384458679	1.00958578461964	1.00949575514548	0	0
ENSMUSG00000102322	0	0	0	0	0	0	0	0
ENSMUSG00000102323	17	5.07516389156402	23	18.0665472541455	11.0644101948994	20	24.1726237251099	24
ENSMUSG00000102324	12	4	20	26	8	11	17	13
ENSMUSG00000102325	7.79859095654964	2.20944413555249	12.1239976967746	9.71410282531558	9.22409722176929	10.6402816668865	8.62805905272586	9.45243490691429
ENSMUSG00000102326	13.086398177446	7.05435532416507	37.7857150841713	23.9132127331732	12.1890590507587	35.6794825883565	29.1884950915054	11.6911362275724
ENSMUSG00000102327	0	0	0	0	0	0	0	0
ENSMUSG00000102328	0	0	0	0	0	0	0	0
ENSMUSG00000102329	0	0	0	0	0	0	0	0
ENSMUSG00000102330	3.03980267767999	0	15.8250606364553	8.54477602203524	6.20508963409406	7.35360608079256	8.98917641362944	5.08839841786854
ENSMUSG00000102331	1.56809764296441	0	2.92864142458888	1.57038860424441	3.00259382863747	0	2.29361877085123	1.0029777270899
ENSMUSG00000102332	2.72331475831722	0	0	5.15165118211724	0	0	2.13408160057057	2.17549861083534
ENSMUSG00000102333	0	0	0	0	0	0	0	0
ENSMUSG00000102334	0	0	0	0	0	0	0	0
ENSMUSG00000102335	0	0	0	0	0	0	0	0
ENSMUSG00000102336	3.39817940570436	2.07295293403864	3.53761669288422	11.9047770093237	4.07076256381597	11.8445304540104	8.69624853854848	3.10569588610694
ENSMUSG00000102337	0	0	0	0	0	0	0	0
ENSMUSG00000102338	0	0	0	0	0	0	0	0
ENSMUSG00000102339	0	0	0	0	0	0	0	0
ENSMUSG00000102341	0	0	0	0	0	0	0	0
ENSMUSG00000102342	0	0	0	0	0	0	0	0
ENSMUSG00000102343	4932.78795765572	568.136341258024	5317.62153070774	5588.27079312122	5184.0134212831	7470.66714443216	6800.97827933159	4594.3077268314
ENSMUSG00000102344	0	0	0	0	0	0	0	0
ENSMUSG00000102345	0	0	0	0	0	0	0	0
ENSMUSG00000102346	0	0	0	0	0	0	0	0
ENSMUSG00000102347	0	0	0	0	0	0	0	0
ENSMUSG00000102348	0	0	0	0	0	0	0	0
ENSMUSG00000102349	0	31.8086128589478	26.9639052816666	0	9.18579411048082	16.8218432984055	50.7753674560101	25.0793854503568
ENSMUSG00000102350	0	0	0	0	0	0	0	0
ENSMUSG00000102352	0	0	0	1.00046301519901	0	1.00042208002639	0	0
ENSMUSG00000102353	24	1	14	18	7	32	20	26
ENSMUSG00000102354	0	0	0	0	0	0	0	0
ENSMUSG00000102355	0	0	0	0	0	0	0	0
ENSMUSG00000102356	0	0	0	0	0	0	0	0
ENSMUSG00000102357	0	0	0	0	0	0	0	0
ENSMUSG00000102358	0	0	0	0	0	0	0	0
ENSMUSG00000102359	7.0009054354002	0	3.41021485472917	6.49591760456224	10.0013223322244	6.00380745690936	16.0068446063867	13.9256896679568
ENSMUSG00000102360	2.01804727827376	0	0	0	0	0	2.00760874577476	3.04154919623649
ENSMUSG00000102362	2	1	3	9	2	4	2	8
ENSMUSG00000102363	0	0	3	0	0	0	5	0
ENSMUSG00000102364	0	0	0	0	0	0	0	0
ENSMUSG00000102365	2	0	0	3	0	0	1	1
ENSMUSG00000102366	0	0	0	0	0	0	0	0
ENSMUSG00000102367	6.02593656539361	0	6	12	1	10	11.6993529866224	14
ENSMUSG00000102368	1	1	0	0	0	3	0	6.14301453794311
ENSMUSG00000102369	0	0	0	0	2	0	0	0
ENSMUSG00000102370	4	1	1	3	0	0	3	3
ENSMUSG00000102371	0	0	0	0	0	0	0	0
ENSMUSG00000102372	0	0	0	0	0	0	0	2
ENSMUSG00000102373	0	0	1	0	0	2	1	1
ENSMUSG00000102374	3	0	4	1	3	8	8	8
ENSMUSG00000102375	6	0	6	3	13	27	5	11
ENSMUSG00000102376	1.34482482822297	0	4.3549650639002	4.59008328848035	4.73066530834902	5.71999353146805	7.20564078639686	4.57026719149142
ENSMUSG00000102377	0	0	0	0	0	0	1	1
ENSMUSG00000102378	0	0	0	0	0	0	0	0
ENSMUSG00000102379	0	0	0	1.00025618784666	0	0	0	1
ENSMUSG00000102380	0	0	0	1	0	0	0	0
ENSMUSG00000102381	0	0	0	0	0	0	0	0
ENSMUSG00000102382	0	0	0	0	0	0	0	0
ENSMUSG00000102383	19.7640489927031	0	19.8299692750594	17.0987703077045	11.8634134551178	18.0718023472767	24.6222773324971	23.014283451725
ENSMUSG00000102384	3.60698470591074	3.7773135971449	3.52054186313545	0	6.50432216773336	0	3.043892530797	0
ENSMUSG00000102385	0	0	0	0	1	0	0	1
ENSMUSG00000102386	3.25808842679953	0	6	5.20446718635575	3	0	7.06641717452268	3.03569622297918
ENSMUSG00000102387	0	0	0	0	0	0	0	0
ENSMUSG00000102388	0	0	0	0	0	0	0	0
ENSMUSG00000102389	3.20762009653045	0	0	0	3.27043109189857	3.65846512066302	4.07317437070151	0
ENSMUSG00000102390	0	0	0	0	0	0	0	0
ENSMUSG00000102391	2	0	4	1	0	7	4.06134448894004	3
ENSMUSG00000102392	0	0	0	0	0	0	0	0
ENSMUSG00000102393	0	0	0	0	0	0	0	0
ENSMUSG00000102394	0	0	0	0	0	0	3	0
ENSMUSG00000102395	0	0	1	0	0	0	1.39108297129299	0.333333333333333
ENSMUSG00000102396	0.0446381631580084	0	0	0	0	0	0	0
ENSMUSG00000102397	0	0	0	0	0	0	0	0
ENSMUSG00000102398	4	0	1	1	0	2	1	0
ENSMUSG00000102399	0	0	2.02348490848743	1.02072737344568	1.00814056858227	2	2.09221070089939	0
ENSMUSG00000102400	0	0	0	0	0	0	0	0
ENSMUSG00000102401	6.39092731935787	1.20886997194389	11.4392231838719	13.5813458641376	4.4674600136634	20.272872854151	14.9214878147349	5.4611548840881
ENSMUSG00000102402	0	0	0	0	0	0	0	0
ENSMUSG00000102403	1.00047320887731	1.00038663473264	3.05527508038839	6.00286693074593	3.04849384024904	14.0035502800596	3.00232492905283	9.00815046356009
ENSMUSG00000102404	44.8938617732598	5.23529898347648	30.8838403496798	38.880457430936	35.6623996029446	44.7291935828485	51.780054003298	44.5763764021929
ENSMUSG00000102405	1.39112346423448	0	0	0	0	0	0	0
ENSMUSG00000102406	0	0	0	0	0	0	0	0
ENSMUSG00000102407	0	1.32549540578488	2.27968488547863	0	2.98213502584564	0	2.14396493448229	3
ENSMUSG00000102408	0	0	0	6	1	0	0	5
ENSMUSG00000102409	0	0	0	0	0	0	0	0
ENSMUSG00000102410	0	0	0	0	0	0	0	0
ENSMUSG00000102411	177.874822525347	32.0029628506492	214.532660144714	177.342048276528	110.364459994451	92.9819366540211	155.94949186872	164.722502683423
ENSMUSG00000102413	0.20058759500682	0	0	0	0	0	0	1
ENSMUSG00000102414	1.01211863527213	1.00261322351836	0	2.00861426802284	2.30851206160211	2.00606338110315	2.07820268977959	1.10355473049896
ENSMUSG00000102415	23.9325756005265	2.31136027768133	12.7396334801534	23.1347017626201	6.78735890493774	5.09503432324257	19.4242363356709	11.9030251211766
ENSMUSG00000102416	0	0	0	0.368131738085243	0	0	0	0
ENSMUSG00000102417	0	0	0	0	0	0	0	0
ENSMUSG00000102418	0	0	0	0	1	0	0	0
ENSMUSG00000102419	5	0	4	5	2	0	2	0
ENSMUSG00000102420	4	1	1	0	1	1	4	0
ENSMUSG00000102421	0	0	0	0	0	0	0	0
ENSMUSG00000102422	0	0	0	0	0	12.4655408394663	0	0
ENSMUSG00000102423	1.05134698108868	0	1.04205083130713	1.03183616053122	1.01975169191231	0	2.00103417751215	1.00035707664699
ENSMUSG00000102424	0	0	0	1.00023832546122	2.00053453216496	7.00272517881083	2.0014340005089	5.00123971022739
ENSMUSG00000102425	9.01737993579617	2.99041625352415	3.33205703399266	15.5521960524809	9.20111701978759	13.3957024516801	15.6884914135881	5.54209667109562
ENSMUSG00000102426	121.091428383244	26.2222808964599	179.372596265137	209.913328930288	70.8282868683288	145.448267232729	271.069509568235	199.409849576867
ENSMUSG00000102427	0	0	0	0	0	0	0	0
ENSMUSG00000102428	192.578332182617	19.1470944659522	136.308745415931	150.922520390061	188.359495244559	201.142949560078	208.377791877316	208.560969773814
ENSMUSG00000102429	0	0	0	0	0	0	0	0
ENSMUSG00000102430	0	0	0	0	0	0	0	0
ENSMUSG00000102432	0	0	0	0	0	0	0	0
ENSMUSG00000102433	0	0	0	0	0	0	0	0
ENSMUSG00000102434	0	0	1	0	0	0	0	0
ENSMUSG00000102436	4.25744438560441	6.01802428320858	8.58312415825196	2.72952100556014	10.8606595828232	12.657817179097	5.27677652862127	2.94205510062391
ENSMUSG00000102437	0	0	0	0	0	0	0	0
ENSMUSG00000102438	0	0	0	0	0	0	0	0
ENSMUSG00000102440	32.2710720010679	2.68946931626144	13	15.3326619102378	22.7567088475185	36.6490671652184	24.9953076842822	31.6995369097222
ENSMUSG00000102441	1	0	2	0	1	1	5	1
ENSMUSG00000102442	0	0	0	0	0	0	0	0
ENSMUSG00000102443	15.9509963490564	8.17406826003801	5.55809597167531	11.0791926881979	19.6292691553476	14.1775038682991	20.8728183134381	8.28894674525335
ENSMUSG00000102445	0	0	0	0	0	0	0	0
ENSMUSG00000102446	0	1	0	0	0	0	0	0
ENSMUSG00000102447	0	1.03108151907671	2.00437525143127	3.00788383812869	0	1.51104870591089	1.00274043139578	0
ENSMUSG00000102448	1	0	1	0	0	6	4	2
ENSMUSG00000102449	0	0	0	1	0	0	0	1
ENSMUSG00000102450	0	0	0	0	0	0	0	0
ENSMUSG00000102451	0	0	1	1	1	3	0	1
ENSMUSG00000102452	2	0	0	2	0	0	0	1
ENSMUSG00000102453	0	0	0	0	0	0	0	0
ENSMUSG00000102456	0	0	0	0	0	0	0	0
ENSMUSG00000102457	2	0	1	0	5	0	6	1
ENSMUSG00000102458	0	0	0	0	0	0	0	0
ENSMUSG00000102459	2.01248823022567	0	0	2.01677831437396	1.01173818057492	2.01335299816311	1.00945386707958	1.01003724379187
ENSMUSG00000102460	2.00902032788755	0	5.00854079608421	1.00306509448125	0	0	0	3.03165319329113
ENSMUSG00000102461	10	1	6	8	20	24	3	8
ENSMUSG00000102462	0	0	0	0	0	0	0	0
ENSMUSG00000102463	0	0	0	0	0	0	0	0
ENSMUSG00000102464	0	0	0	0	0	0	0	0
ENSMUSG00000102465	48.7492231555516	9.01608733537644	16.9274139481338	49.7596472005301	35.9004609227556	18.3457519439571	16.4746960264896	27.6453397446027
ENSMUSG00000102466	4.57006334080071	0	9.95061227020261	3.4953581677632	2.80260315519396	5.17132069973441	7.523271109131	6.94637945172681
ENSMUSG00000102467	0.000134033794270036	1.44813943861459	8.98143641945831e-08	0	0	144.266041482907	0.00157917905387624	1.6543478900616e-05
ENSMUSG00000102469	0	0	0	0	0	0	0	0
ENSMUSG00000102470	3.8813296021494	0	5.98877762025576	5.42369211530969	1.13052455140867	5.25809375878156	16.1700344313825	3.10881729163614
ENSMUSG00000102471	1.0008380164123	1.01373643668377	1.00047306570791	1.00070814528569	0	0	0	0
ENSMUSG00000102473	0	0	0	0	0	0	0	0
ENSMUSG00000102474	7.17306442774592	0	6	3.00299122123569	2.0014602148535	4.00570137607713	1.03006788691394	8.01805882024192
ENSMUSG00000102475	0	0	0	0	0	0	0	0
ENSMUSG00000102476	0	0	0	0	0	0	0	0
ENSMUSG00000102478	7.33248482483124	3.69541068903709	5.25012448123388	2.09858739417631	2.11007583032205	5.2618621769277	4.18526906921821	10.5413788388316
ENSMUSG00000102479	50	13	43	35	44	43	32	31
ENSMUSG00000102480	13.0981587043968	4.81143754509708	5.74612541882054	13.8896020453729	5.64571515039422	12.106956690695	19.2026828648361	10.0505669239892
ENSMUSG00000102481	2.07238168718579	0	2.03305325953846	6.11383007214789	2	9.20018182131422	1	2.03550191072951
ENSMUSG00000102482	11.5219025586155	0	5.06684579681411	2.01610498703886	8	7.06024066908351	16.286225155007	12.0556747257273
ENSMUSG00000102483	0	0	0	0	1	0	0	0
ENSMUSG00000102484	0	0	0	0	0	0	0	0
ENSMUSG00000102485	0	0	0	0	0	0	0	0
ENSMUSG00000102486	0	0	0	0	0	0	0	0
ENSMUSG00000102487	0	0	0	0	0	0	0	0
ENSMUSG00000102488	0	0	0	0	0	0	0	0
ENSMUSG00000102489	2	0	2	1	0	0	0	0
ENSMUSG00000102490	1.00006556716811	0	0	0	1.00011450300345	0	1.0000199008372	1.00003616989008
ENSMUSG00000102491	0	0	0	0	0	0	0	0
ENSMUSG00000102492	0.000746437821305	0	0.000924093975051807	0	0	0	0.148122642027198	0.00079741333339519
ENSMUSG00000102493	0	0	0	0	0	0	0	0
ENSMUSG00000102494	7.85921930689132	1.06049077709138	8.9870233880214	10.4041359763938	3.15853049806052	3.88010403319802	17.6329064022576	8.01703417279867
ENSMUSG00000102495	0	0	0	0	0	0	1	0
ENSMUSG00000102496	59	12	30	37	25	28	56	42
ENSMUSG00000102497	0	0	0	0	0	0	0	0
ENSMUSG00000102498	0	0	0	0	0	0	0	0
ENSMUSG00000102499	0	0	0	0	0	0	0	0
ENSMUSG00000102500	1.71693043758036e-05	19.706150176495	0	3.66759119494721e-08	0	0	68.5258260170188	3.23557381414914e-06
ENSMUSG00000102501	8.01224632509683	1	11.0177874144088	12.0275005078571	7	9	19	20.0287524264624
ENSMUSG00000102502	0	0	0	0	0	0	0	0
ENSMUSG00000102503	2	0	0	0	0	0	1	0
ENSMUSG00000102504	8.9773994277846	0	10.0355146400719	5.63875501256038	9.7413135195621	11.2012462751277	14.7358746085679	16.637435645057
ENSMUSG00000102505	0	0	0	1	0	1.48712663129838	0	0
ENSMUSG00000102506	0	0	0	0	0	0	0	0
ENSMUSG00000102507	0	0	0	0	0	0	0	0
ENSMUSG00000102508	0	0	0	0	0	0	0	0
ENSMUSG00000102509	5	0	8	7	4	5	6	7
ENSMUSG00000102510	0	0	0	0	0	0	0	0
ENSMUSG00000102511	0	0	0	0	0	0	0	0
ENSMUSG00000102512	0	0	0	0	0	0	0	0
ENSMUSG00000102513	0	0	0	0	0	0	0	0
ENSMUSG00000102514	0	0	0	0	0	0	1.00005161053059	0
ENSMUSG00000102515	0	0	0	0	0	0	0	0
ENSMUSG00000102516	4.00132321796035	1.00046036441232	4.00668435568768	2.0009170055545	1.00006926947488	4.0012002082704	4.00297320414363	4.00428699875378
ENSMUSG00000102517	3.30910967184029	0	2.63334969351047	10.4590419808772	8.18186922243019	2.45095211433115	6.39011171671055	7.24130462041441
ENSMUSG00000102518	3	0	4.22867112475864	0	2.05873939805038	7	3.09747036286119	3
ENSMUSG00000102520	0	0	0	0	0	0	0	0
ENSMUSG00000102521	1.00222448385733	0	0	0	0	0	0	0
ENSMUSG00000102522	0	0	0	0	0	0	0	0
ENSMUSG00000102523	1.01478690243613	0	3.05660451735713	4.23747265853809	0	0	1.01709359476849	0
ENSMUSG00000102524	0	0	0	0	0	0	0	0
ENSMUSG00000102525	0	0	0	0	0	0	0	0
ENSMUSG00000102526	48	12.1615209574382	40.5900667693095	59.0054310187908	34	70.1487827697792	29	37.1108949618336
ENSMUSG00000102528	1	0	0	1	0	0	2	0
ENSMUSG00000102529	0	0	0	0	0	0	0	0
ENSMUSG00000102530	0	0	0	0	0	0	0	0
ENSMUSG00000102531	0	0	0	0	0	0	2	0
ENSMUSG00000102532	0	0	0	0	0	0	0	0
ENSMUSG00000102533	0	1.77702161796989	0.595491977937523	8	2.37060423611589	7.0028456701267	4.73414016818148	4.001012810812
ENSMUSG00000102534	0	0	0	0	0	0	0	0
ENSMUSG00000102535	0	0	0	0	0	0	0	0
ENSMUSG00000102536	3	1	2	1	3	0	0	2
ENSMUSG00000102537	0	0	0	0	0	0	0	0
ENSMUSG00000102538	1	0	2	0	0	0	0	0
ENSMUSG00000102539	0	0	0	0	0	0	0	0
ENSMUSG00000102540	6	0	2.00189247266207	4	3	2.01448488917279	2.48568834700805	2.36860580388269
ENSMUSG00000102541	0	0	0	0	0	0	0	0
ENSMUSG00000102542	0	0	0	0	0	0	0	0
ENSMUSG00000102543	19.2066466201899	4.51900249478021	46.8699789318616	48.7459218904496	28.8594090003724	28.3068010584169	94.3003231049824	72.9131325890534
ENSMUSG00000102544	2	1	2	3	5	1	0	3
ENSMUSG00000102545	2	0	1	4.03346279494051	6	0	4	10
ENSMUSG00000102546	52.8721897475633	19.7561722041989	53.2984922751768	50.8446845800041	51.1709417391885	45.0897009451181	67.5693247947963	42.2657447030153
ENSMUSG00000102547	0	0	0	0	0	0	0	0
ENSMUSG00000102548	0	0	0	1	0	0	0	0
ENSMUSG00000102549	0	0	0	0	0	0	1	0
ENSMUSG00000102550	471.780193874962	253.57719101027	459.955183266448	434.610146117839	360.312047046407	429.664999962677	446.811224820951	432.387908962238
ENSMUSG00000102551	0	0	0	0	0	0	0	0
ENSMUSG00000102552	0	0	0	0	0	0	0	0
ENSMUSG00000102553	2	0	0	1	0	9	0	5
ENSMUSG00000102554	2	0	0	0	0	0	0	2
ENSMUSG00000102555	9	1.01848750702466	14.0166033987075	20	10.0152287738423	29	11	19
ENSMUSG00000102556	1	0	2	0	0	0	0	0
ENSMUSG00000102558	0	0	0	0	0	0	0	2
ENSMUSG00000102559	23.8399533302553	3	18.3922815788129	21.9236062494332	8.55113436380272	51.941865707391	34.6538604322167	31.8568225506607
ENSMUSG00000102561	6.25146326734236	1.12743093436278	11.5777548544382	3.72325272653693	4.94516946562981	9.97345649359319	12.3227791032272	6.13218976310595
ENSMUSG00000102562	0	0	0	0	0	0	0	0
ENSMUSG00000102563	0	0	2	1	0	0	0	0
ENSMUSG00000102564	0	0	0	0	0	0	0	0
ENSMUSG00000102565	4	0	2	3	2.01234018602423	0	6.01790484376244	1.00717631264654
ENSMUSG00000102566	0	0	0	0	0	0	0	0
ENSMUSG00000102568	26	0	16	28	15	43	57	28
ENSMUSG00000102569	9.02569266572902	0	6.01143314362521	4.00712370836179	1	11.0360017031649	4.00569576799941	7.33206328092604
ENSMUSG00000102570	20.8407152269525	5.06347864220031	33.8434132120892	24.4511370782987	10.1883677629406	18.074755799364	30.8709112351225	35.5649112611362
