"ESC_slow1","ESC_slow2","ESC_slow3","ESC_slow4","ESC_fast1","ESC_fast2","ESC_fast3","ESC_fast4"
"ENSMUSG00000080843",0,0,0,0,0,0,0,0
"ENSMUSG00000081409",0,0,0,0,0,0,0,0
"ENSMUSG00000081145",0,0,0,1.00007996070732,1.00019520854981,1.00014316957786,0,0
"ENSMUSG00000082926",13.8749848265492,15.4503925780922,27.0350045580476,39.4200790522325,15.4300751434503,30.2725552774457,17.3764730027866,8.67148031892087
"ENSMUSG00000084193",0,0,0,0,1.08768283506337,0,0,1.06451511515511
"ENSMUSG00000082253",0,0,0,0,0,0,0,0
"ENSMUSG00000081119",1.87859907041754,0,0,0,0,0.841088811445417,0,0
"ENSMUSG00000081896",3.0363434400976,3.03745731979306,3.05366716718601,0,0,2.01681996352111,2.01804015263393,0
"ENSMUSG00000080795",0,0,0,0,0,0,0,0
"ENSMUSG00000050900",0,0,0,4.68331642232897,0,0,0,0
"ENSMUSG00000084076",0,0,0,0,0,0,0,0
"ENSMUSG00000084070",0,0,0,0,0,0,0,0
"ENSMUSG00000083343",0,0,0,0,0,0,0,0
"ENSMUSG00000081620",13.4320405593308,10.2350983194355,4.64845961869499,0,12.787067359299,17.2728479258246,4.77538876673085,0
"ENSMUSG00000083912",0,1.0056134835879,0,0,0,0,1.00212176431988,0
"ENSMUSG00000082817",0,0,0,0,0,0,0,0
"ENSMUSG00000082620",0,1,0,0,0,0,0,0
"ENSMUSG00000082606",0,0,0,0,0,0,0,0
"ENSMUSG00000081464",0,0,0,0,0,0,0,0
"ENSMUSG00000082713",0.5,0,0.5,0,0,0.5,0,0
"ENSMUSG00000081001",0,0,0,0,0,0,0,0
"ENSMUSG00000083249",0,0,0,0,0,0,0,0
"ENSMUSG00000082657",0,0,0,0,0,0,0,0
"ENSMUSG00000081373",1.03056798144382,1.02960327155395,1.02133629480434,0,1.03307208816091,0,0,2.04266501082517
"ENSMUSG00000082616",0,0,0,0,0,0,1,0
"ENSMUSG00000082125",0,0,0,0,0,0,0,0
"ENSMUSG00000083278",0,0,0,0,0,0,0,0
"ENSMUSG00000082621",1.00005384086735,0,0,1,0,1,0,0
"ENSMUSG00000081471",76.8722224432327,113.091226304183,38.826933706857,32.8160148060998,99.7733487281476,116.706644412162,28.1100629381437,26.1152388629374
"ENSMUSG00000081752",1060.30765397365,1307.21109929288,1075.44712866333,1520.81449315862,1267.74145068356,1930.69846870474,1030.13652411137,1263.64641563254
"ENSMUSG00000083570",0,0,0,0,0,0,0,0
"ENSMUSG00000081837",0,0,0,0,0,0,0,0
"ENSMUSG00000081514",0,0,0,0,0,0,0,0
"ENSMUSG00000080910",0,0,0,0,0,0,0,0
"ENSMUSG00000084331",2.02568636259235,0,1.00917078617549,0,4.06449334255912,0,0,0
"ENSMUSG00000081199",0,0,0,0,0,0,0,0
"ENSMUSG00000083576",133,110,49,64,136,119,45,35
"ENSMUSG00000082083",0,0,0,0,0,0,0,0
"ENSMUSG00000082092",0,0,0,0,0,0,0,0
"ENSMUSG00000083046",1,1,0,1,1,0,0,0
"ENSMUSG00000082262",15.2871429211057,3.78529299569353,2.73089275085339,2.56939762265298,8.37934123712279,15.8075233320037,3.45943818749829,3.65852041024753
"ENSMUSG00000084103",0,0,0,0,0,0,0,0
"ENSMUSG00000084459",0,0,0,0,0,0,0,0
"ENSMUSG00000079593",0,0,2.21903798026536,1.07325743156428,0,0,0,0
"ENSMUSG00000085284",0,0,0,0,0,0,0,0
"ENSMUSG00000071763",0,4,4,0,0,0,1,0
"ENSMUSG00000085757",65,42,52,38,33,43,28,25
"ENSMUSG00000045179",163,176,112,110,251,253,187,175
"ENSMUSG00000086185",0,0,0,0,0,0,0,0
"ENSMUSG00000085808",0,0.295334830030201,2,0,1,2,1,1
"ENSMUSG00000086989",0,0,1,2,0,2,0,2
"ENSMUSG00000085998",43.3645488834199,98.9482511124475,61.3114601457159,57.0468536138741,51.7654847105395,117.053364473433,47.8715079630962,31.5926728781441
"ENSMUSG00000085114",0,0,0,4.71891519657961,6.74137742000867,5.04960509864226,3.63342415549636,0
"ENSMUSG00000090089",0,0,0,0,0,0,0,0
"ENSMUSG00000087401",0,0,0,0,0,0,0,0
"ENSMUSG00000087565",5,4,6,2,10,10,5,2
"ENSMUSG00000084944",0,0,0,0,0,0,0,0
"ENSMUSG00000086562",0,0,0,2,0,0,1,1
"ENSMUSG00000086577",0,0,0,0,0,0,0,0
"ENSMUSG00000067835",55,45,44,55,23,25,23,11
"ENSMUSG00000086711",5.36047320234608,6.45587462830747,1.1265171745105,7.48029824086284,10.9903388494202,6.7625717477867,4.06971003572754,3.05426548386322
"ENSMUSG00000046993",41.5548347153667,43.6524619260928,40.8874365689841,37.3995200375254,32.9501974591243,30.7290028984723,35.1794230452055,34.9650387853297
"ENSMUSG00000086676",0,0,0,0,0,0,0,0
"ENSMUSG00000087325",0,0,0,0,0,0,0,0
"ENSMUSG00000087708",0,0,0,0,0,0,0,0
"ENSMUSG00000087724",0,0,0,0,0,0,0,0
"ENSMUSG00000087975",0,0,0,0,0,0,0,0
"ENSMUSG00000088157",0,0,0,0,0,0,1,0
"ENSMUSG00000088394",0,0,0,0,0,0,0,0
"ENSMUSG00000088647",0,0,0,0,0,0,0,0
"ENSMUSG00000088697",0,0,0,0,0,0,0,0
"ENSMUSG00000088944",0,0,0,0,0,0,0,1
"ENSMUSG00000089177",0,3,0,0,0,1,0,0
"ENSMUSG00000089357",0,0,0,0,0,0,0,0
"ENSMUSG00000089398",0,0,0,0,0,0,0,0
"ENSMUSG00000090546",0,1,0,0,0,0,0,0
"ENSMUSG00000094714",0,0,0,0,0,0,0,0
"ENSMUSG00000096468",0,0,0,0,0,0,0,0
"ENSMUSG00000092255",2,1,1,1,0,0,1,1
"ENSMUSG00000092787",0,0,0,0,0,0,0,0
"ENSMUSG00000095398",0,0,0,0,0,0,0,0
"ENSMUSG00000095890",0,0,0,0,0,0,0,0
"ENSMUSG00000094317",0,0,0,0,0,0,0,0
"ENSMUSG00000094123",3,2.89160847541125,0,0,0,8.27775120996489,0,0
"ENSMUSG00000094423",0,0,0,0,0,0,0,0
"ENSMUSG00000095284",0,0,0,0,0,0,0,0
"ENSMUSG00000096308",0,0,0,0,0,0,0,0
"ENSMUSG00000096127",0,0,0,0,0,0,0,0
"ENSMUSG00000096222",0,0,0,0,0,0,0,0
"ENSMUSG00000094698",0,0,0,0.25,0,0,0,0
"ENSMUSG00000094975",0,0,0,0.25,0,0,0,0
"ENSMUSG00000096946",10,12,2,6,27,14,16,12
"ENSMUSG00000097288",12.5213408082278,4.15472778506988,13.2290407390702,8.15171658020407,6.41549446105923,11.3071472093679,8.30859441835414,11.6852669068073
"ENSMUSG00000098736",0,0,0,0,0,0,0,0
"ENSMUSG00000099108",0,0,0,0,0,0,0,0
"ENSMUSG00000100511",4,7,3,1,0,3,0,0
"ENSMUSG00000106233",0,0,0,0,0,0,0,0
"ENSMUSG00000106642",0,0,0,0,0,0,0,0
"ENSMUSG00000105409",1,3.91440576531005,1,0,0,1.07245660373606,0,0
"ENSMUSG00000105997",0,0,0,0,0,0,0,0
"ENSMUSG00000105367",0,0,0,0,0,3.39043327471961,0,0
"ENSMUSG00000109025",58.7994921638874,104.167010289358,49.2117828109161,32.5969164841802,65.7193783602341,100.888263925697,12.918962916746,5.58875300135329
"ENSMUSG00000000003",0,0,0,0,0,0,0,0
"ENSMUSG00000001964",4207.13162482369,4313.95002786888,3673.53735470502,4297.29285650987,4532.80832244705,5661.9036855848,3491.42028276592,3592.75107455207
"ENSMUSG00000031385",2,4,7,6,6,4,4,0
"ENSMUSG00000002006",3013.99991110221,3313.32977866863,3106.3492884855,4095.2441667295,4057.38708567416,4140.30343179707,3582.87865450835,4336.77456468118
"ENSMUSG00000002007",20,15,28,23,8,18,14,16
"ENSMUSG00000031378",629.52568772155,767.265840724678,834.623928802114,756.332920404543,732.208198677156,972.623935800166,584.715873521873,597.489032316928
"ENSMUSG00000002012",151,142,132,142,136,112,112,94.9999999999999
"ENSMUSG00000002014",2446,2355,2742,2914.00000000001,2236,2743,2236,2036
"ENSMUSG00000002015",6754,6058,6147,7078,6507,7523,5183,4994
"ENSMUSG00000031398",785,652,1040,1176,740,764,900.000000000001,809
"ENSMUSG00000031400",3623.96638770545,3770.19932638554,3925.99401684714,4416.96999037569,4189.95937446523,4639.10340358611,3986.97715248659,4103.09456963774
"ENSMUSG00000004221",1602.30422098321,1447.48922695789,1390.95468456162,1551.2305773918,1615.2923305003,1620.78494805046,1221.51033329473,1117.92392028976
"ENSMUSG00000008682",13520.1588332141,15246.2141513724,19038.5073166889,23855.4114754076,14483.5234389383,17040.6146286899,18593.9731078827,19764.6742285823
"ENSMUSG00000031397",185,198,122,158,99,158,77,55
"ENSMUSG00000031399",581,554,622,620,531,706,447,389
"ENSMUSG00000015289",2211.66313548411,1955.24138858301,2304.03018196639,2799.43825563114,2304.77458278876,2431.51814452813,2105.28836254546,2295.72161509956
"ENSMUSG00000015290",1980.25014883972,2296.69195288975,2387.01603726481,2644.93006619182,2149.37632189542,3032.36705333223,2213.49649387821,2207.41243316121
"ENSMUSG00000015291",4604.44132578561,4149.24857758836,4317.09517639909,4604.81971743723,3983.97195342915,4476.64516768314,3636.56635782309,3528.71755982426
"ENSMUSG00000019087",2986,3639,3759,3646,2970,4120,3008,2825
"ENSMUSG00000019088",86,101,83,79,105,106,81,64.0000000000001
"ENSMUSG00000031383",762,1255.32783516525,858.204709029223,863.236520142986,841,1707,864,793
"ENSMUSG00000031196",122,71,74.9999999999999,75.9999999999999,117,90,65,53
"ENSMUSG00000031197",5851,6176,3394,4371,7365,8255,4150.99999999999,3939
"ENSMUSG00000031198",2218.84477763866,2108.49359666679,1729.0841061557,2028.02739895594,2285.53203359016,2326.55071367044,1632.51106140556,1572.76538606603
"ENSMUSG00000031200",267.743731048652,231.141134746262,158.57520754648,129.166657252932,288.407008695764,313.411992778458,148.033752202292,143.326369301653
"ENSMUSG00000090110",95.256268951348,125.858865253738,37.4247924535204,55.8333427470678,159.592991304236,114.588007221543,57.9662477977078,58.6736306983475
"ENSMUSG00000031201",2314.41239020718,2135.16525142419,1316.39886870487,1550.402429919,2356.20743073691,2388.67724178804,1473.64475517047,1344.12061650506
"ENSMUSG00000031202",206.813093518858,194.660959886555,77.5559246815269,115.483895185875,256.830597176477,177.960820992418,107.619028696722,105.321975234072
"ENSMUSG00000016382",1581,1869,1278,1505,1961,2233,1465,1351
"ENSMUSG00000031328",13308,13569,13841,16740,17481,18142,14280,14887
"ENSMUSG00000031365",2275,2450,1724,2044,2628,2932,1796,1580
"ENSMUSG00000031371",1819,1771,1798,1975,2006,2285,1589,1753
"ENSMUSG00000031372",2,5,4,2,3,3,1,0
"ENSMUSG00000031374",10.5559421199052,11.0964107347794,8.18806724226574,7.1665977776368,10.6387044892219,6.3261711732959,5.20306883147511,5.07025158141162
"ENSMUSG00000031375",9.535866911282,8.06065003628012,6.03052793872718,2,8.05308888733749,20.2846551541177,1,7.00408057079814
"ENSMUSG00000031376",21,19.1911427922317,18.8483494776758,12.0568182617571,7.55988248201349,8,8.75350375035577,7.41458744331313
"ENSMUSG00000019558",14052.1053263068,13412.9087581267,11514.4807800818,12209.7969773786,12643.4548621002,13915.3636273248,9818.49921663107,9536.15548058374
"ENSMUSG00000031386",13959,13280,18129,22567.9999999999,16745,17207,16469,18081
"ENSMUSG00000031388",3367.28375215209,3532.97414472955,3559.99365091329,4389.61297401705,3708,4545.98926738887,3348,3539.60284908896
"ENSMUSG00000031390",3.22832895844089,5.22191938233461,3.62538788787995,4.25807412079006,3.3206164356094,8.30383542842696,1.19495714092792,2.91616400834361
"ENSMUSG00000031392",3919.57181098626,4256.87753042598,3830.81135729881,4142.09929055372,3937.8724101892,4603.72832296409,3576.10826197847,3532.40942311802
"ENSMUSG00000031393",1516,1402,1502,1679,1463,1485,1497,1311
"ENSMUSG00000031394",0,0,0,0,0,0,0,0
"ENSMUSG00000031402",1651.39586640865,1923.20181085371,2016.02159562837,2289.39216577148,1954.24681745513,2449.11325956379,1574,1570
"ENSMUSG00000031403",17938.5304629891,15556.4060145742,13863.7169913042,16320.5432240631,19264.3629337051,18984.0124153412,13984.1002220783,14004.3393814432
"ENSMUSG00000035725",1143.6634024333,1255.67824274503,893.15465860405,1042.17051315837,1227.03559042977,1395.95009916206,844.639067533315,889.046709091185
"ENSMUSG00000032750",49.3471992837877,51.2548171768002,44.0392561330205,56.9407789456612,36.4576828082848,59.9856599828672,13.5721555459839,20.3486294134679
"ENSMUSG00000032806",436.749851160278,494.308047110256,419.98396273519,532.069933808185,550.623678104575,614.632946667776,391.503506121787,448.587566838798
"ENSMUSG00000002010",6781,6973,6926,7788,6544,8184,5546,5539
"ENSMUSG00000051706",0,0,0,0,0,0,0,0
"ENSMUSG00000043715",0,0,0,0,0,0,0,0
"ENSMUSG00000044121",0,0,0,0,0,0,0,0
"ENSMUSG00000031389",149.635045310198,220.04007770312,180.37461211212,204.867489028925,107.920464350806,213.076402173137,162.805042859072,169.480986902691
"ENSMUSG00000031391",118.358049521944,70.7540858786172,68.5449223897989,92.0958737025086,95.6728408416618,101.467361533788,44.777481735961,58.5168119084315
"ENSMUSG00000031362",275.56509270843,260.288822985784,173.512703534682,205.402333916259,204.585105765481,221.94580939742,105.675096793402,124.722429300809
"ENSMUSG00000009995",1339.35068634141,1232.08200108904,1435.96243516575,1419.73775483142,1167.12338362771,1261.70104508069,1086.74911505752,1059.48763026987
"ENSMUSG00000062564",0,0,0,0,0,0,0,0
"ENSMUSG00000058147",1692.70097724404,1538.55349914415,1682.28091068122,1934.78325902073,1517.67125378459,1637.51772362743,1210.06288697525,1314.44226685933
"ENSMUSG00000064536",3,5,0,1,4,5,1,1
"ENSMUSG00000064981",0,0,0,0,0,0,0,0
"ENSMUSG00000065291",0,0,0,0,0,0,0,0
"ENSMUSG00000065859",0,0,0,0,0,0,0,0
"ENSMUSG00000065935",0,0,0,0,0,0,0,0
"ENSMUSG00000067684",0,3,0,0,0,0,0,0
"ENSMUSG00000025246",5457,5874,5340,6285,5988,6528,4847,4659
"ENSMUSG00000067764",155.421405466787,160.665434232156,126.570755311723,150.156466716432,102.928942972658,99.1973622998218,63.0623480651819,45.2243449441695
"ENSMUSG00000071738",0,0,0,0,0,0,0,0
"ENSMUSG00000073085",0,0,0,0,0,0,0,0
"ENSMUSG00000073094",0,0,1,0,0,0,0,0
"ENSMUSG00000076127",0,0,0,0,0,0,0,0
"ENSMUSG00000077406",0,0,0,0,0,0,0,0
"ENSMUSG00000077462",0,0,0,0,0,0,0,0
"ENSMUSG00000077650",0,0,0,0,0,0,0,0
"ENSMUSG00000079522",0,0,0,0,0,0,0,0
"ENSMUSG00000079525",0,0,0,0,0,0,0,0
"ENSMUSG00000079531",10.0096939169155,20.5644412829561,5.65633039003288,15.0563688539969,4.59490364224177,3.63147976705046,0,0
"ENSMUSG00000079532",3.71150648618431,13.9918278994529,12.7032511218561,14,4.69091356422218,8.71007197552005,1.24882545946824,6.4059059227151
"ENSMUSG00000079534",0,0,10.3928776072808,2.76561133316772e-07,0,0,6.18339826657055,0
"ENSMUSG00000079536",21.2884935138157,21.5079237438151,29.2967488781439,31,12.3090864357778,13.28992802448,17.7511745405318,15.5940940772849
"ENSMUSG00000001962",2696,2909,2728,2771,2654,3345,2496,2150
"ENSMUSG00000031387",3484.61908358614,3996.45758128518,4377.10342673353,3606.37769642545,3022.27020151644,3955.30638880736,3841.0713810556,2922.12528107652
"ENSMUSG00000080072",0,0,1,0,0,1,0,0
"ENSMUSG00000080193",0,0,0,0,0,0,0,0
"ENSMUSG00000080254",24.1803853747943,18.4020538636955,38.7010790184328,36.1534894200147,22.8403336771198,23.2969716556248,32.5946450178375,25.4563827710447
"ENSMUSG00000083566",0,0,0,0,0,0,0,0
"ENSMUSG00000081996",1.59898914206608,3.10149696429655,5.58555578121188,4.17550428700638,4.11774672472772,7.2802190530133,6.29125679744568,5.34427637133941
"ENSMUSG00000084131",23.5731828156447,25.9957442451751,13.9704668423009,25.9749547369031,23.9282770307988,13.8874080853514,8.53724527504504,8.18079392231708
"ENSMUSG00000082517",0,0,0,0,0,0,0,0
"ENSMUSG00000081804",0,1.43170740958894,0,0,0,0,0,0
"ENSMUSG00000048709",0,0,1.05737925368403,0,0,0,0,0
"ENSMUSG00000081253",0,0,0,0,0,0,0,0
"ENSMUSG00000081832",0,0.1295334370061,0,0.135748345904788,0,0.0263918485602038,0,0
"ENSMUSG00000083333",0,0,0,0,0,0,0,0
"ENSMUSG00000083482",1.15030291633769,0,1.04137337061696,0,0,0,0,0
"ENSMUSG00000082427",0,0,0,0,0,0,0,0
"ENSMUSG00000082288",0,0,0,0,0,0,0,0
"ENSMUSG00000082755",1.01540689614948,1.01570775592985,0,0,1.01330973780098,2.02469264032094,2.0186143694902,2.02264819751592
"ENSMUSG00000082244",0,0,0,0,0,0,0,0
"ENSMUSG00000082635",0,0,0,0,0,0,0,0
"ENSMUSG00000081633",6.04120588577353,6.05611265177163,5.0191785338486,6.01708818159227,2.01346276012692,3.01840809789307,5.01670137806788,4.01303307341655
"ENSMUSG00000081781",3.04668253328652,9.12435667075362,3.06608471843826,9.30916150895605,5.10898052875011,1.03325621442228,8.18773337911307,3.02464761727156
"ENSMUSG00000085066",2,2,0,2,0,2.00325111981569,0,4
"ENSMUSG00000083093",0,0,0,0,0,3,1,0
"ENSMUSG00000082170",4.11412114523684,0,0,0,5.14803940446374,0,0,2.10568186494692
"ENSMUSG00000084066",8.32507600271584,6.17828563644678,11.2211806803953,2.11380074293449,4.57161170432079,8.50189779364081,0,1.234784166984
"ENSMUSG00000083981",0,1.50024835673203,0,0,0,0,0,0
"ENSMUSG00000082910",0,0.1295334370061,0,0.135748345904788,0,0.0263918485602038,0,0
"ENSMUSG00000083283",0,2.34701829830759,0,0,1.14587207090531,1.14414517274758,0,0
"ENSMUSG00000081175",0,0,0,0,0,0,0,0
"ENSMUSG00000082447",0,0,0,0,0,0,0,0
"ENSMUSG00000081118",2.21348836170957,5.62523640865749,3.2838125334809,2.25059254524376,4.53792893899476,10.4442704371714,5.45652325855813,1.09208255185671
"ENSMUSG00000081940",13.6511232624267,19.8959032446489,13.8410615996694,16.9896011818796,12.0821164233684,10.4131510079413,7.19896996882287,10.5646894398731
"ENSMUSG00000081622",6.32725612929611,0,2.29687881188031,1.40224762289536,2.14846634174514,2.40965840162383,2.63172398813764,0
"ENSMUSG00000081697",0,0,0,0,0,0,0,0
"ENSMUSG00000082842",0,0,0,0,0,0,0,0
"ENSMUSG00000081375",0,0,0,0,0,0,0,0
"ENSMUSG00000082824",0,0,0,0,0,0,0,0
"ENSMUSG00000081061",0,0,0,0,0,0,0,0
"ENSMUSG00000081358",2.03072275498767,1.06579377522583,0,0,1.16944258721957,2.04846078271555,0,0
"ENSMUSG00000080829",5.09702076535221,15.2843260449486,7.02426949229892,7,10.2920787622565,15.2878303785468,5.04575748094908,7.02023084759626
"ENSMUSG00000082827",0,1,0,0,0,0,0,0
"ENSMUSG00000081106",0,0,0,0,0,0,0,0
"ENSMUSG00000082208",1,1.01444286547506,1,1,1.01202415633401,1,1,2
"ENSMUSG00000082444",0,0,0,0,0,0,0,0
"ENSMUSG00000080890",0,0,0,0,0,0,0,0
"ENSMUSG00000083768",0,0,0,0,0,0,0,0
"ENSMUSG00000081164",1.00735541656937,0,0,0,0,1.00330026105048,1.00590810192411,0
"ENSMUSG00000083736",83.0398353645298,123.196890735632,252.167826284948,243.138793927639,110.418478002178,101.35162353949,189.386025365871,243.816941136993
"ENSMUSG00000083847",167.123752793091,175.768532327322,142.553952101076,164.547320685573,176.477380916585,186.677916658664,154.21607668594,148.160477260549
"ENSMUSG00000082551",0,0,0,0,0,0,0,0
"ENSMUSG00000081814",0,1,0,0,1,0,0,0
"ENSMUSG00000082707",0,0,0,1.07191135843478,0,1.0001953161003,0,0
"ENSMUSG00000080822",0,0,0,0,0,0,0,0
"ENSMUSG00000084271",1,1,0,0,0,0,0,0
"ENSMUSG00000083416",0,0,0,0,0,0,0,0
"ENSMUSG00000084202",0,0,0,0,0,0,0,0
"ENSMUSG00000081612",25.8694090140331,31.6291687271817,18.5971601697611,19.212263743741,19.3306611885179,21.994690487934,10.9240214668333,6.8072576741974
"ENSMUSG00000081357",4.19152115499136,0,1.72327158006287,2.10880656249001,1.49782995277968,0,2.86698492632471,0
"ENSMUSG00000083544",0,0,0,0,0,0,0,0
"ENSMUSG00000082629",2.20896648520094,4.47745397111299,6.03907449063704,12.141887897848,2.60925860609274,6.47805730887989,0,5.94906190849469
"ENSMUSG00000083810",0,0,0,0,0,1,0,0
"ENSMUSG00000080777",0,0,0,0,0,0,0,0
"ENSMUSG00000082873",0,1,0,0,3,0,0,2
"ENSMUSG00000085877",0,0,0,0,0,0,0,1.5564113808533
"ENSMUSG00000087396",184,247,225,239,211,258.000000000001,252,198
"ENSMUSG00000086573",9.91148572763488,12.258381432593,7,14,11.925466860202,15.9467104374324,6.16917138279618,7
"ENSMUSG00000086207",9.45790977464268,12.0210707032728,6.29560128247268,4.37065945039151,11.5537983448478,9.50209547554502,5.01795981122675,10.0999753530427
"ENSMUSG00000087152",0,0,0,0,0,0,0,0
"ENSMUSG00000084831",0,0,0,0,0,0,0,0
"ENSMUSG00000086081",0,0,0,0,0,0,0,1.5564113808533
"ENSMUSG00000085973",0.687983122310312,74.6224391394398,5.98871347088878,2.49388414086578,0.908449708227565,24.2782600639246,2.10536891983886,1.23302830968335
"ENSMUSG00000085669",50.0000888977952,26.670221331375,11.6507115145055,18.7558332705029,55.6129143258408,44.6965682029271,23.1213454916535,12.2254353188152
"ENSMUSG00000086937",7.18690648114167,2.33904011344478,5.44407531847306,1.51610481412482,5.16940282352335,6.03917900758237,3.38097130327794,1.67802476592825
"ENSMUSG00000086104",2,1,0,0,0,3,0,0
"ENSMUSG00000085598",0,0,0,0,0,0,0,0
"ENSMUSG00000088278",0,0,0,0,2,0,0,0
"ENSMUSG00000088530",0,0,0,0,0,0,0,0
"ENSMUSG00000088773",0,0,0,0,0,0,0,0
"ENSMUSG00000088823",0,0,0,0,0,0,0,0
"ENSMUSG00000089014",3,6,0,1,7,7,1,1
"ENSMUSG00000092907",0,0,0,0,0,0,0,0
"ENSMUSG00000096966",1230.30863655803,1624.24135595183,787.813923639817,873.175202384522,1047.42182334279,1427.49310361615,421.726813256068,416.570836401222
"ENSMUSG00000097110",0,0,0,0,0,0,0,0
"ENSMUSG00000099226",0,2,0,0,1,0,0,0
"ENSMUSG00000103141",3.84695215219116,1,1,0,1.22035472276263,2.00384851302232,2,1
"ENSMUSG00000106409",0,0,2,0,0,0,0,0
"ENSMUSG00000109368",100.330780155228,107.06543097547,64.4829885788633,63.2851690242407,99.7388396137115,97.8401836439373,28.9383816533665,34.8116127463919
"ENSMUSG00000000881",775.000000000001,870.000000000001,734,778,883,1095,814,705
"ENSMUSG00000006678",6250.0305725701,6345.92134295627,4678.86378579413,5900.68180840791,7168.62191703399,7561.97882032169,5090.27232980655,4586.73630926766
"ENSMUSG00000009670",206,299.000000000001,173,256,242,362.999999999999,167,141
"ENSMUSG00000015668",1773.64630685431,1761.79983929585,1868.28779674429,2087.29512078557,1902.73946560929,2277.48158154523,1539.23164597682,1574.62861138737
"ENSMUSG00000019359",7.75747614636653,10,3,5,1,4,0,0
"ENSMUSG00000025056",1163,1279,1055,1502,1252,1671,937,1483
"ENSMUSG00000025059",2220.81169770466,1843.57326941324,1331.73296932574,1620.65133218422,2292.1432334515,2148.42366578858,1391.09311379529,1367.82488672801
"ENSMUSG00000025151",6177,6603,7699,7475,6759,8005,7330,7036
"ENSMUSG00000025666",819.927788176656,582.225458402518,300.759479083298,404.344391353435,1042.54841514746,768.784462334414,451.0470799793,469.168544625403
"ENSMUSG00000031204",0,0,0,0,0,0,0,0
"ENSMUSG00000031209",101,98,86,65,45,74.9999999999999,43,33
"ENSMUSG00000031210",0,0,0,1.00267328985227,1.00845061908959,2.01510582581942,1.02737937500527,1.00664617661638
"ENSMUSG00000031212",19,25,5,11,14,27,11,9
"ENSMUSG00000031214",248.258939567073,295.123953856495,313.042722041569,294.025601811679,218.02973959715,238.056450818778,187.053219102054,173.003391706613
"ENSMUSG00000031220",33,30.009742004478,35,29,37.560729936652,43.0090721877203,36,38
"ENSMUSG00000031221",3656.15802884522,3810.96919132391,4035,4383,3850,4298,3390,3236
"ENSMUSG00000031304",624.507784040835,611.357075708565,530.145997798302,605,707.669886303279,688,495,463
"ENSMUSG00000035651",0,0,0,0,0,0,0,0
"ENSMUSG00000034403",1714,1551,1959,2039,1874,2016,1755,1712
"ENSMUSG00000031216",383.016029677378,387.081430419918,378.137053298486,479.1595060182,381.495162994346,417.567951983854,252.885714485307,257.094580904457
"ENSMUSG00000034457",4362.00000000001,4068.99999999999,3308,4306,5194,4843.99999999999,3010,3155
"ENSMUSG00000067597",0,3.05295432862266,2.04507744157408,2.03578778804632,1.02542782873293,0,0,1.02250810791479
"ENSMUSG00000035062",545,493,551,568,667,694,501,481.000000000001
